English Word	Emotion	Emotion-Intensity-Score	Lao Word
synchronize	trust	0.500	synchronize
guard	trust	0.500	ກອງ
retain	trust	0.500	ຮັກສາ
romantic	trust	0.500	ໂຣແມນຕິກ
superman	trust	0.500	ຊຸບເປີແມນ
info	trust	0.500	ຂໍ້ມູນ
backer	trust	0.500	ຜູ້ສະໜັບສະໜູນ
undying	trust	0.500	ບໍ່ຕາຍ
vindication	trust	0.500	ການພິສູດ
badge	trust	0.500	ປ້າຍ
treasure	trust	0.500	ສົມບັດ
guru	trust	0.500	ກູຣູ
church	trust	0.492	ໂບດ
formality	trust	0.492	ທາງການ
contributor	trust	0.492	ຜູ້ປະກອບສ່ວນ
radiance	trust	0.492	radiance
psalm	trust	0.492	ເພງສັນລະເສີນ
laudatory	trust	0.492	ຊົມເຊີຍ
grandchildren	trust	0.492	ຫລານ
popularity	trust	0.492	ຄວາມນິຍົມ
salute	trust	0.492	ຊົມເຊີຍ
hosannah	trust	0.492	ໂຮຊັນນາ
attraction	trust	0.492	ຄວາມດຶ່ງດູດ
efforts	trust	0.492	ຄໍາຕັດສິນ
privy	trust	0.492	ເອກກະຊົນ
improve	trust	0.492	ປັບປຸງ
sheriff	trust	0.492	ນາຍຕຳຫຼວດ
chairman	trust	0.492	ປະທານ
judgement	trust	0.492	ສຸພາສິດ
harbor	trust	0.492	ທ່າເຮືອ
elegance	trust	0.492	ຄວາມສະຫງ່າງາມ
hardy	trust	0.492	ແຂງ
umpire	trust	0.492	ຜູ້ຕັດສິນ
constitute	trust	0.492	ປະກອບ
proverbs	trust	0.492	ສາດສະໜາ
jubilant	trust	0.492	ມ່ວນຊື່ນ
aspire	trust	0.492	ປາດຖະຫນາ
synonymous	trust	0.492	ຄ້າຍຄືກັນ
inevitable	trust	0.492	ຫຼີກລ່ຽງບໍ່ໄດ້
musical	trust	0.492	ດົນຕີ
spokesman	trust	0.492	ໂຄສົກ
endow	trust	0.492	ມອບໃຫ້
fellow	trust	0.492	ເພື່ອນ
grow	trust	0.492	ເຕີບໃຫຍ່
moderator	trust	0.492	ຜູ້ຄວບຄຸມ
enjoy	trust	0.484	ມ່ວນ
found	trust	0.484	ພົບ
armor	trust	0.484	ເກາະ
colonel	trust	0.484	ພັນເອກ
referee	trust	0.484	ຜູ້ຕັດສິນ
favorite	trust	0.484	favorite
assembly	trust	0.484	ການຊຸມນຸມ
romance	trust	0.484	ຄວາມໂລແມນຕິກ
confess	trust	0.484	ສາລະພາບ
sweet	trust	0.484	ຫວານ
crowning	trust	0.484	ມົງກຸດ
forecast	trust	0.484	ຄາດ​ຄະ​ເນ​
affection	trust	0.484	ຮັກແພງ
approbate	trust	0.484	ອະນຸມັດ
path	trust	0.484	ເສັ້ນທາງ
concord	trust	0.484	ສອດຄ່ອງ
police	trust	0.484	ຕໍາຫລວດ
countryman	trust	0.484	ຄົນ​ຊາດ
income	trust	0.484	ລາຍ​ໄດ້
ranger	trust	0.484	ranger
depth	trust	0.484	ຄວາມເລິກ
like	trust	0.484	ມັກ
voucher	trust	0.484	voucher
diagnosis	trust	0.484	ການວິນິດໄສ
hire	trust	0.484	ຈ້າງ
clean	trust	0.484	ສະອາດ
laudation	trust	0.484	ການຊົມເຊີຍ
arbiter	trust	0.484	ຜູ້ຕັດສິນ
purely	trust	0.477	ບໍລິສຸດ
votive	trust	0.477	ຄະຕິ
expect	trust	0.477	ຄາດຫວັງ
glory	trust	0.477	ລັດສະຫມີພາບ
counted	trust	0.477	ຄວາມພະຍາຍາມ
apologize	trust	0.477	ຂໍໂທດ
sterling	trust	0.477	ສະເຕີລິງ
word	trust	0.477	ຄໍາ
follow	trust	0.477	ປະຕິບັດຕາມ
sermon	trust	0.477	ເທດສະໜາ
consul	trust	0.477	ກົງສຸນ
calculator	trust	0.477	ເຄື່ອງຄິດເລກ
lamb	trust	0.477	ລູກແກະ
veracity	trust	0.477	ຄວາມຈິງ
matter	trust	0.477	ເລື່ອງ
parliament	trust	0.477	ລັດຖະສະພາ
lover	trust	0.477	ຄົນຮັກ
sacrifice	trust	0.477	ການເສຍສະລະ
putative	trust	0.477	putative
preponderance	trust	0.477	preponderance
landmark	trust	0.477	ສະຖານທີ່ສຳຄັນ
nursery	trust	0.477	ສວນກ້າ
mathematical	trust	0.477	ຄະນິດສາດ
frank	trust	0.477	ກົງໄປກົງມາ
signature	trust	0.477	ລາຍເຊັນ
policeman	trust	0.477	ຕຳຫຼວດ
episcopal	trust	0.477	ໂບດ
pastor	trust	0.477	ສິດຍາພິບານ
eagerness	trust	0.469	ຄວາມກະຕືລືລົ້ນ
mighty	trust	0.469	ຍິ່ງໃຫຍ່
recruits	trust	0.469	ຮັບສະໝັກພະນັກງານ
tribune	trust	0.469	Tribune
author	trust	0.469	ຜູ້ຂຽນ
effective	trust	0.469	ມີປະສິດທິພາບ
intended	trust	0.469	ຈຸດປະສົງ
passion	trust	0.469	passion
religion	trust	0.469	ສາດສະໜາ
flagship	trust	0.469	ເຮືອທຸງ
immerse	trust	0.469	immerse
capacity	trust	0.469	ຄວາມອາດສາມາດ
associate	trust	0.469	ຮ່ວມ
cashier	trust	0.469	ພະນັກງານເກັບເງິນ
regal	trust	0.469	ລະບຽບ
dove	trust	0.469	ນົກເຂົາ
tutelage	trust	0.469	tutelage
underwrite	trust	0.469	underwrite
uncritical	trust	0.469	ບໍ່ສຳຄັນ
prefer	trust	0.469	ມັກ
instructor	trust	0.469	ຄູສອນ
gain	trust	0.469	ໄດ້ຮັບ
marshal	trust	0.469	ນາຍພົນ
judgment	trust	0.469	ຄໍາຕັດສິນ
judicious	trust	0.469	ຍຸຕິທຳ
top	trust	0.469	ເທິງ
title	trust	0.469	ຫົວຂໍ້
vicar	trust	0.469	ຮອງເຈົ້າ
bridesmaid	trust	0.469	ເຈົ້າສາວ
commission	trust	0.469	ຄະນະກໍາມະ
lifestyle	trust	0.461	ວິຖີຊີວິດ
aunt	trust	0.461	ປ້າ
attendant	trust	0.461	ຜູ້ຮັບໃຊ້
enroll	trust	0.461	ລົງທະບຽນ
priesthood	trust	0.461	ຖານະປະໂລຫິດ
trade	trust	0.461	ການຄ້າ
crucial	trust	0.461	ສຳຄັນ
moorings	trust	0.461	ຈອດເຮືອ
kitten	trust	0.461	ແມວ
medal	trust	0.461	ຫຼຽນ
oblige	trust	0.461	ພັນທະ
manage	trust	0.461	ຈັດການ
magnetic	trust	0.461	ແມ່ເຫຼັກ
custody	trust	0.461	ຄຸ້ມຄອງດູແລ
necessarily	trust	0.461	ຈໍາເປັນ
partake	trust	0.461	ຮັບສ່ວນ
cautious	trust	0.461	ລະມັດລະວັງ
consecration	trust	0.461	ການອຸທິດຕົນ
courier	trust	0.461	ຜູ້ຈັດສົ່ງ
bank	trust	0.461	ທະນາຄານ
lesson	trust	0.461	ບົດຮຽນ
patriarchal	trust	0.461	ປິຕຸ
eventually	trust	0.461	ນັບ
commerce	trust	0.461	ການຄ້າ
contains	trust	0.461	ໃນທີ່ສຸດ
theological	trust	0.461	theological
socially	trust	0.461	ປະ​ກອບ​ດ້ວຍ
admitted	trust	0.461	ຍອມຮັບ
fortress	trust	0.461	ປ້ອມປາການ
cathedral	trust	0.455	ວິຫານ
deputy	trust	0.453	ຮອງ
commonplace	trust	0.453	ທຳມະດາ
puppy	trust	0.453	ໝາ
president	trust	0.453	ປະທານ
finally	trust	0.453	ສຸດທ້າຍ
governor	trust	0.453	ເຈົ້າແຂວງ
synergistic	trust	0.453	ປະສົມປະສານ
excited	trust	0.453	ຕື່ນເຕັ້ນ
encomium	trust	0.453	encomium
chart	trust	0.453	ຕາຕະລາງ
perceive	trust	0.453	ຮັບຮູ້
insulation	trust	0.453	insulation
present	trust	0.453	ປະຈຸບັນ
oasis	trust	0.453	ໂອເອຊິສ
eagle	trust	0.453	ນົກອິນຊີ
exchange	trust	0.453	ແລກ​ປ່ຽນ
foresee	trust	0.453	ຄາດ​ຄະ​ເນ
strategist	trust	0.453	ນັກຍຸດທະສາດ
journeyman	trust	0.453	ນັກເດີນທາງ
dawn	trust	0.453	ອາລຸນ
laud	trust	0.453	ຊົມເຊີຍ
level	trust	0.453	ລະດັບ
chairwoman	trust	0.453	ປະທານ
tradesmen	trust	0.445	ທາງດ້ານສັງຄົມ
asserting	trust	0.445	ຢືນຢັນ
negotiate	trust	0.445	ເຈລະຈາ
sensual	trust	0.445	ຄວາມຮູ້ສຶກ
chocolate	trust	0.445	ຊັອກໂກແລັດ
crew	trust	0.445	ລູກເຮືອ
remains	trust	0.445	ຍັງຄົງຢູ່
dictum	trust	0.445	ຄຳເວົ້າ
theorem	trust	0.445	ທິດສະດີບົດ
sir	trust	0.445	ທ່ານ
employ	trust	0.445	ຈ້າງ
usual	trust	0.445	ປົກກະຕິ
operation	trust	0.445	ການດໍາເນີນງານ
magnify	trust	0.445	ຂະຫຍາຍ
director	trust	0.445	ຜູ້ອໍານວຍການ
formula	trust	0.445	ສູດ
chemist	trust	0.445	ນັກເຄມີ
enliven	trust	0.445	ມີຊີວິດຊີວາ
chancellor	trust	0.445	ນາຍົກລັດຖະມົນຕີ
orthodoxy	trust	0.445	ແບບດັ້ງເດີມ
lodging	trust	0.445	ທີ່ພັກ
exaltation	trust	0.445	ຄວາມສູງສົ່ງ
lord	trust	0.445	ພຣະຜູ້ເປັນເຈົ້າ
handbook	trust	0.445	ປື້ມຄູ່ມື
bridegroom	trust	0.445	ເຈົ້າບ່າວ
matters	trust	0.445	ພໍ່ຄ້າ
orchestra	trust	0.445	ວົງດົນຕີ
impart	trust	0.445	ມອບ
statistical	trust	0.445	ສະຖິຕິ
indemnity	trust	0.445	ການຊົດເຊີຍ
governess	trust	0.438	ການປົກຄອງ
imagination	trust	0.438	ຈິນຕະນາການ
butler	trust	0.438	Butler
conformity	trust	0.438	ຄວາມສອດຄ່ອງ
digit	trust	0.438	ຕົວເລກ
comptroller	trust	0.438	ຜູ້ຄວບຄຸມ
economy	trust	0.438	ເສດຖະກິດ
conveyancing	trust	0.438	ການ​ຂົນ​ສົ່ງ
arbitrator	trust	0.438	ຊີ້ຂາດ
emphasize	trust	0.438	ເນັ້ນ
exhaustive	trust	0.438	ໝົດແລ້ວ
abbot	trust	0.438	ອະທິການບໍດີ
atone	trust	0.438	ຊົດໃຊ້
cabinet	trust	0.438	ຕູ້
merci	trust	0.438	ເລື່ອງ
tandem	trust	0.438	ຄູ່
elite	trust	0.438	ຊັ້ນສູງ
inauguration	trust	0.438	ພິທີເປີດ
elect	trust	0.438	ເລືອກຕັ້ງ
encore	trust	0.438	ຄະແນນ
villager	trust	0.438	ຊາວບ້ານ
oracle	trust	0.438	oracle
fate	trust	0.438	ຊະຕາກໍາ
sun	trust	0.438	ແດດ
pay	trust	0.430	ຈ່າຍ
base	trust	0.430	ພື້ນຖານ
bridal	trust	0.430	ເຈົ້າສາວ
persuade	trust	0.430	ຊັກຊວນ
lender	trust	0.430	ຜູ້ໃຫ້ກູ້
playful	trust	0.430	ຫຼິ້ນ
occupant	trust	0.430	ຜູ້ຄອບຄອງ
impressionable	trust	0.430	ປະທັບໃຈ
resources	trust	0.430	ຊັບ​ພະ​ຍາ​ກອນ
repay	trust	0.430	ຈ່າຍຄືນ
toughness	trust	0.430	ຄວາມທົນທານ
rule	trust	0.430	ກົດລະບຽບ
elucidate	trust	0.430	ອະທິບາຍ
utopian	trust	0.430	utopian
wealth	trust	0.430	ຄວາມຮັ່ງມີ
compact	trust	0.430	ຫນາແຫນ້ນ
errand	trust	0.430	ເຮັດ​ວຽກ
simplify	trust	0.430	ເຮັດໃຫ້ງ່າຍ
neutrality	trust	0.430	ຄວາມເປັນກາງ
count	trust	0.430	ນັບ
grit	trust	0.430	ແກມ
differential	trust	0.430	ຄວາມແຕກຕ່າງ
blanket	trust	0.430	ຜ້າຫົ່ມ
hail	trust	0.430	ໝາກເຫັບ
deacon	trust	0.430	ມັກຄະນາຍົກ
sentry	trust	0.430	ທະຫານສົ່ງ
bequest	trust	0.430	bequest
disclosed	trust	0.430	ເປີດເຜີຍ
cop	trust	0.430	ຕຳຫຼວດ
circle	trust	0.430	ວົງ
grammar	trust	0.430	ໄວຍາກອນ
invite	trust	0.430	ເຊີນ
estimable	trust	0.430	ຄາດ​ຄະ​ເນ
maintenance	trust	0.422	ບໍາລຸງຮັກສາ
supplication	trust	0.422	ຄຳ​ອ້ອນວອນ
fixed	trust	0.422	ຄົງທີ່
accountant	trust	0.422	ບັນຊີ
sing	trust	0.422	ຮ້ອງເພງ
eulogize	trust	0.422	ຊົມເຊີຍ
easiest	trust	0.422	ຄວາມເມດຕາ
dealings	trust	0.422	ຂໍ້ຕົກລົງ
axiom	trust	0.422	axiom
enablement	trust	0.422	ການເປີດໃຊ້ງານ
diary	trust	0.422	ບັນທຶກປະຈຳວັນ
trading	trust	0.422	ການຊື້ຂາຍ
perennial	trust	0.422	ມີອາຍຸຫລາຍປີ
primer	trust	0.422	primer
truss	trust	0.422	ໂສ້ງ
travel	trust	0.422	ທ່ອງ​ທ່ຽວ
apprentice	trust	0.422	ຝຶກຫັດ
hymn	trust	0.422	ເພງສວດ
theocratic	trust	0.422	theocratic
forum	trust	0.422	ເວທີສົນທະນາ
continue	trust	0.422	ສືບຕໍ່
supremacy	trust	0.422	ອຳນາດສູງສຸດ
wonderstruck	trust	0.422	mlk
probity	trust	0.422	ຄວາມສຸພາບ
parish	trust	0.422	ເທດສະບານ
treat	trust	0.422	ປິ່ນປົວ
respite	trust	0.422	ພັກຜ່ອນ
dominion	trust	0.422	ການປົກຄອງ
antiseptic	trust	0.422	ຢາຂ້າເຊື້ອໂລກ
assignee	trust	0.422	ຜູ້ຮັບມອບໝາຍ
reconsideration	trust	0.422	ພິຈາລະນາຄືນໃໝ່
intend	trust	0.422	ຕັ້ງໃຈ
shopkeeper	trust	0.422	ເຈົ້າຂອງຮ້ານ
commodore	trust	0.414	ນາຍພົນ
fellas	trust	0.414	ຍິງມັກແມ່
routine	trust	0.414	ປົກກະຕິ
cash	trust	0.414	ເງິນສົດ
labor	trust	0.414	ແຮງ​ງານ
offering	trust	0.414	ການສະເຫນີ
specialize	trust	0.414	ຊ່ຽວຊານ
gazette	trust	0.414	gazette
choir	trust	0.414	ຮ້ອງເພງ
cogent	trust	0.414	ສະຕິ
deference	trust	0.414	ຄວາມມັກ
serve	trust	0.414	ຮັບໃຊ້
leap	trust	0.414	ໂດດ
preservative	trust	0.414	ສານກັນບູດ
akin	trust	0.414	ຄ້າຍຄືກັນ
amortization	trust	0.414	ການຕັດຂາຍ
consort	trust	0.414	ພະມະຫາກະສັດ
salary	trust	0.414	ເງິນເດືອນ
incline	trust	0.414	ທ່າທາງ
synod	trust	0.414	ສັງຂານ
gate	trust	0.414	ປະຕູ
conglomerate	trust	0.414	ກຸ່ມບໍລິສັດ
kudos	trust	0.414	ຂໍສະແດງຄວາມຍິນດີ
reporter	trust	0.414	ນັກຂ່າວ
trainer	trust	0.414	ຄູຝຶກ
athlete	trust	0.414	ນັກກິລາ
privilege	trust	0.414	ສິດທິພິເສດ
rapt	trust	0.414	Rapt
transaction	trust	0.414	ທຸລະກໍາ
radar	trust	0.406	ເຣດາ
judged	trust	0.406	ຕັດສິນ
legislator	trust	0.406	ນິຕິບັນຍັດ
dermatologist	trust	0.406	ແພດຜິວຫນັງ
executor	trust	0.406	ຜູ້ບໍລິຫານ
system	trust	0.406	ລະບົບ
budget	trust	0.406	ງົບປະມານ
trophy	trust	0.406	ລາງວັນ
tree	trust	0.406	ຕົ້ນໄມ້
leisure	trust	0.406	ພັກຜ່ອນ
fitting	trust	0.406	ພໍດີ
glorify	trust	0.406	ສັນລະເສີນ
sanction	trust	0.406	ການລົງໂທດ
reimbursement	trust	0.406	ເງິນຄືນ
extol	trust	0.406	extol
patrol	trust	0.406	ລາດຕະເວນ
nation	trust	0.406	ຊາດ
linguist	trust	0.406	ນັກພາສາສາດ
luxury	trust	0.406	ຫລູຫລາ
abacus	trust	0.406	abacus
gentry	trust	0.398	ຜູ້ດີ
intense	trust	0.398	ສຸມ
neutral	trust	0.398	ເປັນກາງ
clearance	trust	0.398	ການເກັບກູ້
paths	trust	0.398	ເຢເຣມີຢາ
iron	trust	0.398	ທາດເຫຼັກ
ground	trust	0.398	ດິນ
deluxe	trust	0.398	Deluxe
clan	trust	0.398	ເຜົ່າ
climax	trust	0.398	ຈຸດສູງສຸດ
electorate	trust	0.398	ຜູ້​ມີ​ສິດ​ເລືອກ​ຕັ້ງ
merchandise	trust	0.398	ສິນຄ້າ
favs	trust	0.398	ງ່າຍທີ່ສຸດ
eulogy	trust	0.398	ຄວາມຊົມເຊີຍ
yearning	trust	0.398	ຄວາມປາຖະໜາ
explain	trust	0.398	ອະທິບາຍ
journalism	trust	0.398	ນັກຂ່າວ
nest	trust	0.398	ຮັງ
parietal	trust	0.398	parietal
fain	trust	0.398	ອ່ອນເພຍ
pursue	trust	0.398	ຕິດຕາມ
popular	trust	0.398	ນິຍົມ
barter	trust	0.398	ແລກປ່ຽນ
glow	trust	0.398	ແສງ
depository	trust	0.398	ເງິນຝາກ
quaint	trust	0.398	ແປກປະຫຼາດ
follower	trust	0.391	ຜູ້ຕິດຕາມ
surrogate	trust	0.391	ຕົວແທນ
grin	trust	0.391	ຍິ້ມ
accounts	trust	0.391	ບັນຊີ
chandler	trust	0.391	ໂຄມໄຟ
star	trust	0.391	ດາວ
regardless	trust	0.391	ອັດສະຈັນ
deal	trust	0.391	ຂໍ້ຕົກລົງ
armory	trust	0.391	ຄັງອາວຸດ
messenger	trust	0.391	ທູດ
recline	trust	0.391	ນອນໄດ້
escort	trust	0.391	ພາ​ກັນ
stages	trust	0.391	ເພື່ອນ
translation	trust	0.391	ການແປ
eulogistic	trust	0.391	ຊົມຊື່ນຍິນດີ
intercession	trust	0.391	ການ​ອ້ອນວອນ
usher	trust	0.391	ຜູ້ ນຳ
downright	trust	0.391	ກົງໆ
horse	trust	0.391	ມ້າ
paean	trust	0.391	ປານ
homie	trust	0.391	ຜູ້ກ່ຽວ
baggage	trust	0.391	ກະເປົາ
cube	trust	0.391	ກ້ອນ
label	trust	0.383	ປ້າຍຊື່
plaudit	trust	0.383	ຈົ່ມ
lean	trust	0.383	ເນີ້ງ
culinary	trust	0.383	ການເຮັດອາຫານ
larger	trust	0.383	ໃຫຍ່ກວ່າ
bartender	trust	0.383	bartender
crisp	trust	0.383	ໜຽວ
faculty	trust	0.383	ຄະນະວິຊາ
gage	trust	0.383	gage
curfew	trust	0.383	ຫ້າມ​ຫ້າມ
fortune	trust	0.383	ໂຊກ
bounty	trust	0.383	ເງິນລາງວັນ
leaning	trust	0.383	ເນີ້ງ
reparation	trust	0.383	ການສ້ອມແປງ
encomiastic	trust	0.383	encomiastic
series	trust	0.383	ຊຸດ
edited	trust	0.383	ເສັ້ນທາງ
possess	trust	0.383	ຄອບຄອງ
someday	trust	0.383	ຄວາມມັກ
clapping	trust	0.375	ຕົບມື
cover	trust	0.375	ກວມເອົາ
sex	trust	0.375	ເພດ
adjust	trust	0.375	ປັບ
bouquet	trust	0.375	ຊໍ່ດອກ
picnic	trust	0.375	ກິນເຂົ້າປ່າ
personalities	trust	0.375	ໄລຍະ
assessor	trust	0.375	ຜູ້ປະເມີນ
differences	trust	0.375	ຄວາມແຕກຕ່າງ
