English Word	Emotion	Emotion-Intensity-Score	Gujarati Word
landmark	trust	0.477	સીમાચિહ્ન
nursery	trust	0.477	નર્સરી
mathematical	trust	0.477	ગાણિતિક
frank	trust	0.477	સ્પષ્ટ
signature	trust	0.477	સહી
policeman	trust	0.477	પોલીસકર્મી
episcopal	trust	0.477	એપિસ્કોપલ
pastor	trust	0.477	પાદરી
eagerness	trust	0.469	આતુરતા
mighty	trust	0.469	શકિતશાળી
recruits	trust	0.469	ભરતી
tribune	trust	0.469	ટ્રિબ્યુન
author	trust	0.469	લેખક
effective	trust	0.469	અસરકારક
intended	trust	0.469	હેતુ
passion	trust	0.469	જુસ્સો
religion	trust	0.469	ધર્મ
flagship	trust	0.469	મુખ્ય
immerse	trust	0.469	નિમજ્જન
capacity	trust	0.469	ક્ષમતા
associate	trust	0.469	સહયોગી
cashier	trust	0.469	કેશિયર
regal	trust	0.469	શાહી
dove	trust	0.469	કબૂતર
tutelage	trust	0.469	શિક્ષણ
underwrite	trust	0.469	અન્ડરરાઈટ
uncritical	trust	0.469	બિનજરૂરી
prefer	trust	0.469	પસંદ કરે છે
instructor	trust	0.469	પ્રશિક્ષક
gain	trust	0.469	લાભ
marshal	trust	0.469	માર્શલ
judgment	trust	0.469	ચુકાદો
judicious	trust	0.469	ન્યાયપૂર્ણ
top	trust	0.469	ટોચ
title	trust	0.469	શીર્ષક
vicar	trust	0.469	વિકાર
bridesmaid	trust	0.469	અપરિણીત સાહેલી
commission	trust	0.469	કમિશન
lifestyle	trust	0.461	જીવનશૈલી
aunt	trust	0.461	કાકી
attendant	trust	0.461	પરિચર
enroll	trust	0.461	નોંધણી
priesthood	trust	0.461	પુરોહિત
trade	trust	0.461	વેપાર
crucial	trust	0.461	નિર્ણાયક
moorings	trust	0.461	મૂરિંગ્સ
kitten	trust	0.461	બિલાડીનું બચ્ચું
medal	trust	0.461	ચંદ્રક
oblige	trust	0.461	બંધન
manage	trust	0.461	વ્યવસ્થા કરો
magnetic	trust	0.461	ચુંબકીય
custody	trust	0.461	કસ્ટડીમાં
necessarily	trust	0.461	જરૂરી
partake	trust	0.461	ભાગ લેવો
cautious	trust	0.461	સાવધ
consecration	trust	0.461	અભિષેક
courier	trust	0.461	કુરિયર
bank	trust	0.461	બેંક
lesson	trust	0.461	પાઠ
patriarchal	trust	0.461	પિતૃસત્તાક
eventually	trust	0.461	ગણાય છે
commerce	trust	0.461	વાણિજ્ય
contains	trust	0.461	આખરે
theological	trust	0.461	ધર્મશાસ્ત્ર
socially	trust	0.461	સમાવે છે
admitted	trust	0.461	સ્વીકાર્યું
fortress	trust	0.461	કિલ્લો
cathedral	trust	0.455	કેથેડ્રલ
deputy	trust	0.453	નાયબ
commonplace	trust	0.453	સામાન્ય
puppy	trust	0.453	કુરકુરિયું
president	trust	0.453	રાષ્ટ્રપતિ
finally	trust	0.453	છેલ્લે
governor	trust	0.453	ગવર્નર
synergistic	trust	0.453	સિનર્જિસ્ટિક
excited	trust	0.453	ઉત્સાહિત
encomium	trust	0.453	encomium
chart	trust	0.453	ચાર્ટ
perceive	trust	0.453	સમજવું
insulation	trust	0.453	ઇન્સ્યુલેશન
present	trust	0.453	હાજર
oasis	trust	0.453	ઓએસિસ
eagle	trust	0.453	ગરુડ
exchange	trust	0.453	વિનિમય
foresee	trust	0.453	આગાહી
strategist	trust	0.453	વ્યૂહરચનાકાર
journeyman	trust	0.453	પ્રવાસી
dawn	trust	0.453	પરોઢ
laud	trust	0.453	વખાણ
level	trust	0.453	સ્તર
chairwoman	trust	0.453	અધ્યક્ષ
tradesmen	trust	0.445	સામાજિક રીતે
asserting	trust	0.445	ભારપૂર્વક
negotiate	trust	0.445	વાટાઘાટો
sensual	trust	0.445	વિષયાસક્ત
chocolate	trust	0.445	ચોકલેટ
crew	trust	0.445	ક્રૂ
remains	trust	0.445	રહે છે
dictum	trust	0.445	વાણી
theorem	trust	0.445	પ્રમેય
sir	trust	0.445	સાહેબ
employ	trust	0.445	રોજગાર
usual	trust	0.445	સામાન્ય
operation	trust	0.445	કામગીરી
magnify	trust	0.445	મોટું કરવું
director	trust	0.445	દિગ્દર્શક
formula	trust	0.445	સૂત્ર
chemist	trust	0.445	રસાયણશાસ્ત્રી
enliven	trust	0.445	જીવંત કરવું
chancellor	trust	0.445	ચાન્સેલર
orthodoxy	trust	0.445	રૂઢિચુસ્તતા
lodging	trust	0.445	રહેઠાણ
exaltation	trust	0.445	ઉન્નતિ
lord	trust	0.445	સ્વામી
handbook	trust	0.445	હેન્ડબુક
bridegroom	trust	0.445	વરરાજા
matters	trust	0.445	વેપારીઓ
orchestra	trust	0.445	ઓર્કેસ્ટ્રા
impart	trust	0.445	આપવું
statistical	trust	0.445	આંકડાકીય
indemnity	trust	0.445	વળતર
governess	trust	0.438	શાસન
imagination	trust	0.438	કલ્પના
butler	trust	0.438	બટલર
conformity	trust	0.438	અનુરૂપતા
digit	trust	0.438	અંક
comptroller	trust	0.438	નિયંત્રક
economy	trust	0.438	અર્થતંત્ર
conveyancing	trust	0.438	વહન
arbitrator	trust	0.438	મધ્યસ્થી
emphasize	trust	0.438	ભાર મૂકવો
exhaustive	trust	0.438	સંપૂર્ણ
abbot	trust	0.438	મઠાધિપતિ
atone	trust	0.438	પ્રાયશ્ચિત
cabinet	trust	0.438	કેબિનેટ
merci	trust	0.438	બાબતો
tandem	trust	0.438	એકની પાછળ એક ગોઠવેલુ
elite	trust	0.438	ભદ્ર
inauguration	trust	0.438	ઉદ્ઘાટન
elect	trust	0.438	ચૂંટવું
encore	trust	0.438	એન્કોર
villager	trust	0.438	ગ્રામીણ
oracle	trust	0.438	ઓરેકલ
fate	trust	0.438	ભાગ્ય
sun	trust	0.438	સૂર્ય
pay	trust	0.430	ચૂકવણી
base	trust	0.430	પાયો
bridal	trust	0.430	વરરાજા
persuade	trust	0.430	સમજાવવું
lender	trust	0.430	શાહુકાર
playful	trust	0.430	રમતિયાળ
occupant	trust	0.430	કબજેદાર
impressionable	trust	0.430	પ્રભાવશાળી
resources	trust	0.430	સંસાધનો
repay	trust	0.430	ચૂકવવું
toughness	trust	0.430	કઠોરતા
rule	trust	0.430	નિયમ
elucidate	trust	0.430	સ્પષ્ટ કરવું
utopian	trust	0.430	યુટોપિયન
wealth	trust	0.430	સંપત્તિ
compact	trust	0.430	કોમ્પેક્ટ
errand	trust	0.430	કામ
simplify	trust	0.430	સરળ બનાવવું
neutrality	trust	0.430	તટસ્થતા
count	trust	0.430	ગણતરી
grit	trust	0.430	કપચી
differential	trust	0.430	વિભેદક
blanket	trust	0.430	ધાબળો
hail	trust	0.430	કરા
deacon	trust	0.430	ડેકોન
sentry	trust	0.430	સંત્રી
bequest	trust	0.430	વસિયત
disclosed	trust	0.430	જાહેર કર્યું
cop	trust	0.430	કોપ
circle	trust	0.430	વર્તુળ
grammar	trust	0.430	વ્યાકરણ
invite	trust	0.430	આમંત્રિત
estimable	trust	0.430	અનુમાનિત
maintenance	trust	0.422	જાળવણી
supplication	trust	0.422	વિનંતી
fixed	trust	0.422	નિશ્ચિત
accountant	trust	0.422	એકાઉન્ટન્ટ
sing	trust	0.422	ગાઓ
eulogize	trust	0.422	સ્તુતિ કરવી
easiest	trust	0.422	દયા
dealings	trust	0.422	વ્યવહાર
axiom	trust	0.422	સ્વયંસિદ્ધ
enablement	trust	0.422	સક્ષમતા
diary	trust	0.422	ડાયરી
trading	trust	0.422	વેપાર
perennial	trust	0.422	બારમાસી
primer	trust	0.422	બાળપોથી
truss	trust	0.422	ટ્રસ
travel	trust	0.422	પ્રવાસ
apprentice	trust	0.422	એપ્રેન્ટિસ
hymn	trust	0.422	સ્તોત્ર
theocratic	trust	0.422	દેવશાહી
forum	trust	0.422	ફોરમ
continue	trust	0.422	ચાલુ રાખો
supremacy	trust	0.422	સર્વોપરિતા
wonderstruck	trust	0.422	mlk
probity	trust	0.422	સંભાવના
parish	trust	0.422	પરગણું
treat	trust	0.422	સારવાર
respite	trust	0.422	રાહત
dominion	trust	0.422	આધિપત્ય
antiseptic	trust	0.422	એન્ટિસેપ્ટિક
assignee	trust	0.422	સોંપનાર
reconsideration	trust	0.422	પુનર્વિચાર
intend	trust	0.422	ઇરાદો
shopkeeper	trust	0.422	દુકાનદાર
commodore	trust	0.414	કોમોડોર
fellas	trust	0.414	લેસ્બિયન
routine	trust	0.414	નિયમિત
cash	trust	0.414	રોકડ
labor	trust	0.414	મજૂરી
offering	trust	0.414	અર્પણ
specialize	trust	0.414	નિષ્ણાત
gazette	trust	0.414	ગેઝેટ
choir	trust	0.414	ગાયકવૃંદ
cogent	trust	0.414	સમજદાર
deference	trust	0.414	આદર
serve	trust	0.414	સેવા
leap	trust	0.414	કૂદકો
preservative	trust	0.414	પ્રિઝર્વેટિવ
akin	trust	0.414	સમાન
amortization	trust	0.414	ઋણમુક્તિ
consort	trust	0.414	પત્ની
salary	trust	0.414	પગાર
incline	trust	0.414	ઝોક
synod	trust	0.414	સિનોડ
gate	trust	0.414	દરવાજો
conglomerate	trust	0.414	સમૂહ
kudos	trust	0.414	પ્રશંસા
reporter	trust	0.414	રિપોર્ટર
trainer	trust	0.414	ટ્રેનર
athlete	trust	0.414	રમતવીર
privilege	trust	0.414	વિશેષાધિકાર
rapt	trust	0.414	આનંદ
transaction	trust	0.414	સોદા
radar	trust	0.406	રડાર
judged	trust	0.406	ન્યાય કર્યો
legislator	trust	0.406	ધારાસભ્ય
dermatologist	trust	0.406	ત્વચારોગ વિજ્ઞાની
executor	trust	0.406	વહીવટકર્તા
system	trust	0.406	સિસ્ટમ
budget	trust	0.406	બજેટ
trophy	trust	0.406	ટ્રોફી
tree	trust	0.406	વૃક્ષ
leisure	trust	0.406	લેઝર
fitting	trust	0.406	ફિટિંગ
glorify	trust	0.406	મહિમા
sanction	trust	0.406	મંજૂરી
reimbursement	trust	0.406	વળતર
extol	trust	0.406	વખાણ
patrol	trust	0.406	પેટ્રોલિંગ
nation	trust	0.406	રાષ્ટ્ર
linguist	trust	0.406	ભાષાશાસ્ત્રી
luxury	trust	0.406	વૈભવી
abacus	trust	0.406	અબેકસ
gentry	trust	0.398	નમ્ર
intense	trust	0.398	તીવ્ર
neutral	trust	0.398	તટસ્થ
clearance	trust	0.398	મંજૂરી
paths	trust	0.398	જેરેમિયા
iron	trust	0.398	લોખંડ
ground	trust	0.398	જમીન
deluxe	trust	0.398	ડીલક્સ
clan	trust	0.398	કુળ
climax	trust	0.398	પરાકાષ્ઠા
electorate	trust	0.398	મતદાર
merchandise	trust	0.398	વેપારી માલ
favs	trust	0.398	સૌથી સરળ
eulogy	trust	0.398	વખાણ
yearning	trust	0.398	ઝંખના
explain	trust	0.398	સમજાવો
journalism	trust	0.398	પત્રકારત્વ
nest	trust	0.398	માળો
parietal	trust	0.398	પેરિએટલ
fain	trust	0.398	ચક્કર
pursue	trust	0.398	પીછો
popular	trust	0.398	પ્રખ્યાત
barter	trust	0.398	વિનિમય
glow	trust	0.398	ચમક
depository	trust	0.398	ડિપોઝિટરી
quaint	trust	0.398	વિલક્ષણ
follower	trust	0.391	અનુયાયી
surrogate	trust	0.391	સરોગેટ
grin	trust	0.391	સ્મિત
accounts	trust	0.391	એકાઉન્ટ્સ
chandler	trust	0.391	ચાંડલર
star	trust	0.391	તારો
regardless	trust	0.391	આશ્ચર્યચકિત
deal	trust	0.391	સોદો
armory	trust	0.391	શસ્ત્રાગાર
messenger	trust	0.391	સંદેશવાહક
recline	trust	0.391	ઢોળાવ
escort	trust	0.391	એસ્કોર્ટ
stages	trust	0.391	મિત્રો
translation	trust	0.391	અનુવાદ
eulogistic	trust	0.391	સ્તુત્ય
intercession	trust	0.391	મધ્યસ્થી
usher	trust	0.391	અશર
downright	trust	0.391	સીધા
horse	trust	0.391	ઘોડો
paean	trust	0.391	પેન
homie	trust	0.391	રિલેન્સર
baggage	trust	0.391	સામાન
cube	trust	0.391	સમઘન
label	trust	0.383	લેબલ
plaudit	trust	0.383	વખાણ
lean	trust	0.383	દુર્બળ
culinary	trust	0.383	રાંધણકળા
larger	trust	0.383	મોટા
bartender	trust	0.383	બારટેન્ડર
crisp	trust	0.383	ચપળ
faculty	trust	0.383	ફેકલ્ટી
gage	trust	0.383	ગેજ
curfew	trust	0.383	કર્ફ્યુ
fortune	trust	0.383	નસીબ
bounty	trust	0.383	બક્ષિસ
leaning	trust	0.383	ઝુકાવ
reparation	trust	0.383	વળતર
encomiastic	trust	0.383	આનંદકારક
series	trust	0.383	શ્રેણી
edited	trust	0.383	માર્ગો
possess	trust	0.383	ધરાવે છે
someday	trust	0.383	પસંદ
clapping	trust	0.375	તાળીઓ પાડવી
cover	trust	0.375	આવરણ
sex	trust	0.375	સેક્સ
adjust	trust	0.375	ગોઠવો
bouquet	trust	0.375	કલગી
picnic	trust	0.375	પિકનિક
personalities	trust	0.375	તબક્કાઓ
assessor	trust	0.375	મૂલ્યાંકનકાર
differences	trust	0.375	તફાવતો
general	trust	0.375	સામાન્ય
confederate	trust	0.375	સંઘ
desires	trust	0.375	અનુલક્ષીને
cosmopolitan	trust	0.367	કોસ્મોપોલિટન
manual	trust	0.367	મેન્યુઅલ
dogma	trust	0.367	અંધવિશ્વાસ
marine	trust	0.367	દરિયાઈ
pretty	trust	0.367	સુંદર
nestle	trust	0.367	માળો
garrison	trust	0.367	ચોકી
throne	trust	0.367	સિંહાસન
superstar	trust	0.367	સુપરસ્ટાર
senate	trust	0.367	સેનેટ
dolphin	trust	0.367	ડોલ્ફિન
bursary	trust	0.367	શિષ્યવૃત્તિ
disclaim	trust	0.367	અસ્વીકાર
knickers	trust	0.367	નીકર
collateral	trust	0.367	કોલેટરલ
marrow	trust	0.367	મજ્જા
bargain	trust	0.367	સોદો
magnet	trust	0.367	ચુંબક
swell	trust	0.367	ફૂલવું
bailiff	trust	0.367	બેલિફ
periodicity	trust	0.367	સામયિકતા
microscope	trust	0.367	માઇક્રોસ્કોપ
money	trust	0.359	પૈસા
green	trust	0.359	લીલા
lettered	trust	0.359	પત્રિત
fender	trust	0.359	બચાવ
promo	trust	0.359	પ્રોમો
