English Word	Emotion	Emotion-Intensity-Score	Amharic Word
heritage	trust	0.547	ቅርስ
independence	trust	0.547	ነፃነት
rejoice	trust	0.547	ደስ ይበላችሁ
engaging	trust	0.547	አሳታፊ
readiness	trust	0.547	ዝግጁነት
registry	trust	0.547	መዝገብ ቤት
statement	trust	0.547	መግለጫ
liberty	trust	0.547	ነፃነት
forgive	trust	0.547	ይቅር ማለት ነው።
ancestral	trust	0.547	ቅድመ አያት
impenetrable	trust	0.547	የማይበገር
choices	trust	0.539	ቃል ገብቷል።
psalms	trust	0.539	መዝሙራት
majority	trust	0.539	አብዛኞቹ
antidote	trust	0.539	መድሃኒት
tantamount	trust	0.539	ልክ
perfect	trust	0.539	ፍጹም
regularity	trust	0.539	መደበኛነት
chronicle	trust	0.539	ዜና መዋዕል
ensemble	trust	0.539	ሰብስብ
applause	trust	0.539	ጭብጨባ
obedience	trust	0.539	መታዘዝ
aspiring	trust	0.539	የሚጓጉ
watchman	trust	0.539	ጠባቂ
inimitable	trust	0.539	የማይታመን
chastity	trust	0.539	ንጽህና
architecture	trust	0.539	አርክቴክቸር
stamina	trust	0.539	ብርታት
delightful	trust	0.539	አስደሳች
exalted	trust	0.539	ከፍ ከፍ ብሏል።
relevant	trust	0.539	ተዛማጅ
reinforcements	trust	0.539	ማጠናከሪያዎች
proctor	trust	0.539	ፕሮክተር
immovable	trust	0.539	የማይንቀሳቀስ
instructions	trust	0.539	መመሪያዎች
define	trust	0.539	መግለፅ
uncensured	trust	0.539	ዋስትና የሌለው
institute	trust	0.539	ኢንስቲትዩት
responsive	trust	0.539	ምላሽ ሰጪ
recovery	trust	0.539	ማገገም
obliging	trust	0.539	ማስገደድ
obvious	trust	0.539	ግልጽ
forefathers	trust	0.539	ቅድመ አያቶች
eager	trust	0.539	ጉጉት።
inoculation	trust	0.539	መከተብ
admitting	trust	0.539	መቀበል
memorable	trust	0.539	የማይረሳ
hospital	trust	0.531	ሆስፒታል
rescue	trust	0.531	ማዳን
deed	trust	0.531	ድርጊት
princely	trust	0.531	ልኡልነት
retirement	trust	0.531	ጡረታ መውጣት
cradle	trust	0.531	ክራድል
immunization	trust	0.531	የበሽታ መከላከያ ክትባት
bloom	trust	0.531	ያብባል
candid	trust	0.531	ሐቀኛ
evergreen	trust	0.531	ሁልጊዜ አረንጓዴ
ballot	trust	0.531	ድምጽ መስጫ
accompaniment	trust	0.531	አጃቢ
verily	trust	0.531	በእውነት
inseparable	trust	0.531	የማይነጣጠል
analyst	trust	0.531	ተንታኝ
strive	trust	0.531	መጣር
dependent	trust	0.531	ጥገኛ
heavens	trust	0.531	ሰማያት
answerable	trust	0.531	መልስ የሚሰጥ
school	trust	0.531	ትምህርት ቤት
terms	trust	0.531	ውሎች
center	trust	0.531	መሃል
firstborn	trust	0.531	የበኩር ልጅ
transcript	trust	0.531	ግልባጭ
fraternal	trust	0.531	ወንድማማችነት
omniscient	trust	0.531	ሁሉን አዋቂ
seal	trust	0.531	ማተም
edification	trust	0.531	ማነጽ
doubtless	trust	0.531	ያለ ጥርጥር
deliverance	trust	0.531	ነጻ ማውጣት
sponsor	trust	0.531	ስፖንሰር
expedient	trust	0.531	ጠቃሚ
bride	trust	0.531	ሙሽራ
refuge	trust	0.531	መሸሸጊያ
approbation	trust	0.527	ማጽደቅ
chaplain	trust	0.523	ቄስ
laureate	trust	0.523	ተሸላሚ
liberate	trust	0.523	ነጻ ማውጣት
coronation	trust	0.523	ዘውድ
adoration	trust	0.523	ማክበር
countenance	trust	0.523	ፊት
honeymoon	trust	0.523	የጫጉላ ሽርሽር
connoisseur	trust	0.523	አስተዋይ
notable	trust	0.523	የሚታወቅ
benedictory	trust	0.523	ቸርነት
celebration	trust	0.523	በዓል
neighbor	trust	0.523	ጎረቤት
unbroken	trust	0.523	ያልተሰበረ
award	trust	0.523	ሽልማት
improvement	trust	0.523	ማሻሻል
hug	trust	0.523	ማቀፍ
graduation	trust	0.523	ምረቃ
correctness	trust	0.523	ትክክለኛነት
winning	trust	0.523	ማሸነፍ
paragon	trust	0.523	ፓራጎን
ratify	trust	0.523	ማጽደቅ
powerful	trust	0.523	ኃይለኛ
elevation	trust	0.523	ከፍታ
commonwealth	trust	0.523	የጋራ ሀገር
account	trust	0.523	መለያ
unimpeached	trust	0.523	ያልተከሰሰ
taught	trust	0.523	አስተምሯል።
salutary	trust	0.523	ሰላምታ ሰጪ
captivate	trust	0.523	የሚማርክ
dictionary	trust	0.523	መዝገበ ቃላት
nobility	trust	0.523	መኳንንት
ourselves	trust	0.523	ምርጫዎች
feeling	trust	0.518	ስሜት
amen	trust	0.516	ኣሜን
committee	trust	0.516	ኮሚቴ
reverie	trust	0.516	reverie
deserve	trust	0.516	ይገባቸዋል
fully	trust	0.516	ሙሉ በሙሉ
compliment	trust	0.516	ማመስገን
obstetrician	trust	0.516	የማህፀን ሐኪም
enchanted	trust	0.516	አስማተኛ
inform	trust	0.516	ማሳወቅ
association	trust	0.516	ማህበር
credit	trust	0.516	ክሬዲት
passwords	trust	0.516	እራሳችንን
freely	trust	0.516	በነጻነት
framework	trust	0.516	ማዕቀፍ
nobleman	trust	0.516	መኳንንት
formative	trust	0.516	ገንቢ
tender	trust	0.516	ጨረታ
measure	trust	0.516	ለካ
advent	trust	0.516	መምጣት
management	trust	0.516	አስተዳደር
confession	trust	0.516	መናዘዝ
remedy	trust	0.516	መድሃኒት
sentinel	trust	0.516	ሴንትነል
pray	trust	0.516	ጸልዩ
perpetuity	trust	0.516	ዘላለማዊነት
tribunal	trust	0.516	ፍርድ ቤት
minded	trust	0.516	አስተሳሰብ
organization	trust	0.516	ድርጅት
predominant	trust	0.516	የበላይ ነው።
volunteer	trust	0.509	ፈቃደኛ
accolade	trust	0.508	ማመስገን
courtship	trust	0.508	መጠናናት
patronage	trust	0.508	ደጋፊነት
philosopher	trust	0.508	ፈላስፋ
confessional	trust	0.508	መናዘዝ
diversity	trust	0.508	ልዩነት
virgin	trust	0.508	ድንግል
venerable	trust	0.508	የተከበረ
policy	trust	0.508	ፖሊሲ
intact	trust	0.508	ያልተነካ
custodian	trust	0.508	ጠባቂ
automatic	trust	0.508	አውቶማቲክ
unsurpassed	trust	0.508	ያልታለፈ
shepherd	trust	0.508	እረኛ
reward	trust	0.508	ሽልማት
beautification	trust	0.508	ማስዋብ
medical	trust	0.508	ሕክምና
constable	trust	0.508	ኮንስታብል
forgiving	trust	0.508	ይቅር ማለት
tolerance	trust	0.508	መቻቻል
priest	trust	0.508	ካህን
enable	trust	0.508	ማንቃት
vouch	trust	0.508	ቫውቸር
lieutenant	trust	0.508	ሌተናንት
instruct	trust	0.508	የሚል መመሪያ ይሰጣል
housewife	trust	0.508	የቤት እመቤት
admissible	trust	0.508	ተቀባይነት ያለው
sovereign	trust	0.508	ሉዓላዊ
amour	trust	0.508	አሞር
savor	trust	0.508	ጣዕም
darling	trust	0.500	ውዴ
related	trust	0.500	ተዛማጅ
infallibility	trust	0.500	አለመሳሳት
watchful	trust	0.500	ንቁ
nerds	trust	0.500	የይለፍ ቃላት
instruction	trust	0.500	መመሪያ
doctrine	trust	0.500	ዶክትሪን
birth	trust	0.500	መወለድ
timing	trust	0.500	ጊዜ
infinity	trust	0.500	ማለቂያ የሌለው
religions	trust	0.500	ነፍጠኞች
warden	trust	0.500	ጠባቂ
optimist	trust	0.500	ብሩህ ተስፋ ሰጪ
apologetic	trust	0.500	ይቅርታ የሚጠይቅ
gateway	trust	0.500	መግቢያ
pontiff	trust	0.500	ጳጳስ
alive	trust	0.500	በሕይወት
indelible	trust	0.500	የማይጠፋ
personal	trust	0.500	የግል
pious	trust	0.500	ሃይማኖተኛ
majesty	trust	0.500	ግርማ ሞገስ
synchronize	trust	0.500	አመሳስል
guard	trust	0.500	ጠባቂ
retain	trust	0.500	ማቆየት።
romantic	trust	0.500	የፍቅር ስሜት
superman	trust	0.500	ሱፐርማን
info	trust	0.500	መረጃ
backer	trust	0.500	ደጋፊ
undying	trust	0.500	የማይሞት
vindication	trust	0.500	ጽድቅ
badge	trust	0.500	ባጅ
treasure	trust	0.500	ውድ ሀብት
guru	trust	0.500	ጉሩ
church	trust	0.492	ቤተ ክርስቲያን
formality	trust	0.492	መደበኛነት
contributor	trust	0.492	አበርካች
radiance	trust	0.492	አንጸባራቂ
psalm	trust	0.492	መዝሙር
laudatory	trust	0.492	የምስጋና ቃል
grandchildren	trust	0.492	የልጅ ልጆች
popularity	trust	0.492	ተወዳጅነት
salute	trust	0.492	ሰላምታ
hosannah	trust	0.492	ሆሣዕና
attraction	trust	0.492	መስህብ
efforts	trust	0.492	ፍርድ
privy	trust	0.492	ግላዊ
improve	trust	0.492	ማሻሻል
sheriff	trust	0.492	ሸሪፍ
chairman	trust	0.492	ሊቀመንበር
judgement	trust	0.492	ምሳሌዎች
harbor	trust	0.492	ወደብ
elegance	trust	0.492	ውበት
hardy	trust	0.492	ጠንካራ
umpire	trust	0.492	ዳኛ
constitute	trust	0.492	ይመሰርታል።
proverbs	trust	0.492	ሃይማኖቶች
jubilant	trust	0.492	ደስ የሚያሰኝ
aspire	trust	0.492	እመኝ
synonymous	trust	0.492	ተመሳሳይ
inevitable	trust	0.492	የማይቀር
musical	trust	0.492	ሙዚቃዊ
spokesman	trust	0.492	ቃል አቀባይ
endow	trust	0.492	መስጠት
fellow	trust	0.492	ባልደረባ
grow	trust	0.492	ማደግ
moderator	trust	0.492	አወያይ
enjoy	trust	0.484	ተደሰት
found	trust	0.484	ተገኝቷል
armor	trust	0.484	ትጥቅ
colonel	trust	0.484	ኮሎኔል
referee	trust	0.484	ዳኛ
favorite	trust	0.484	የሚወደድ
assembly	trust	0.484	ስብሰባ
romance	trust	0.484	የፍቅር ግንኙነት
confess	trust	0.484	መናዘዝ
sweet	trust	0.484	ጣፋጭ
crowning	trust	0.484	አክሊል መጎናጸፍ
forecast	trust	0.484	ትንበያ
affection	trust	0.484	ፍቅር
approbate	trust	0.484	ተገቢ ነው።
path	trust	0.484	መንገድ
concord	trust	0.484	ኮንኮርድ
police	trust	0.484	ፖሊስ
countryman	trust	0.484	የሀገር ሰው
income	trust	0.484	ገቢ
ranger	trust	0.484	ጠባቂ
depth	trust	0.484	ጥልቀት
like	trust	0.484	እንደ
voucher	trust	0.484	ቫውቸር
diagnosis	trust	0.484	ምርመራ
hire	trust	0.484	መቅጠር
clean	trust	0.484	ንፁህ
laudation	trust	0.484	አድናቆት
arbiter	trust	0.484	ዳኛ
purely	trust	0.477	ብቻ
votive	trust	0.477	ድምጽ ሰጪ
expect	trust	0.477	መጠበቅ
glory	trust	0.477	ክብር
counted	trust	0.477	ጥረቶች
apologize	trust	0.477	ይቅርታ
sterling	trust	0.477	ስተርሊንግ
word	trust	0.477	ቃል
follow	trust	0.477	ተከተል
sermon	trust	0.477	ስብከት
consul	trust	0.477	ቆንስል
calculator	trust	0.477	ካልኩሌተር
lamb	trust	0.477	በግ
veracity	trust	0.477	ትክክለኛነት
matter	trust	0.477	ጉዳይ
parliament	trust	0.477	ፓርላማ
lover	trust	0.477	ፍቅረኛ
sacrifice	trust	0.477	መስዋዕትነት
putative	trust	0.477	አስመሳይ
preponderance	trust	0.477	ቅድሚያ መስጠት
landmark	trust	0.477	የመሬት ምልክት
nursery	trust	0.477	መዋለ ሕጻናት
mathematical	trust	0.477	የሂሳብ
frank	trust	0.477	ግልጽ
signature	trust	0.477	ፊርማ
policeman	trust	0.477	ፖሊስ
episcopal	trust	0.477	ኤጲስ ቆጶስ
pastor	trust	0.477	ፓስተር
eagerness	trust	0.469	ጉጉት
mighty	trust	0.469	ኃያል
recruits	trust	0.469	ምልምሎች
tribune	trust	0.469	ትሪቡን
author	trust	0.469	ደራሲ
effective	trust	0.469	ውጤታማ
intended	trust	0.469	የታሰበ
passion	trust	0.469	ስሜት
religion	trust	0.469	ሃይማኖት
flagship	trust	0.469	ባንዲራ
immerse	trust	0.469	ማጥለቅ
capacity	trust	0.469	አቅም
associate	trust	0.469	ተባባሪ
cashier	trust	0.469	ገንዘብ ተቀባይ
regal	trust	0.469	ሬጋል
dove	trust	0.469	እርግብ
tutelage	trust	0.469	ሞግዚትነት
underwrite	trust	0.469	ጻፍ
uncritical	trust	0.469	የማይተች
prefer	trust	0.469	እመርጣለሁ።
instructor	trust	0.469	አስተማሪ
gain	trust	0.469	ማግኘት
marshal	trust	0.469	ማርሻል
judgment	trust	0.469	ፍርድ
judicious	trust	0.469	ዳኝነት ያለው
top	trust	0.469	ከላይ
title	trust	0.469	ርዕስ
vicar	trust	0.469	ቪካር
bridesmaid	trust	0.469	ሙሽራይቱ
commission	trust	0.469	ኮሚሽን
lifestyle	trust	0.461	የአኗኗር ዘይቤ
aunt	trust	0.461	አክስት
attendant	trust	0.461	ረዳት
enroll	trust	0.461	መመዝገብ
priesthood	trust	0.461	ክህነት
trade	trust	0.461	ንግድ
crucial	trust	0.461	ወሳኝ
moorings	trust	0.461	መደረቢያዎች
kitten	trust	0.461	ድመት
medal	trust	0.461	ሜዳሊያ
oblige	trust	0.461	ግዴታ
manage	trust	0.461	አስተዳድር
magnetic	trust	0.461	መግነጢሳዊ
custody	trust	0.461	ማቆያ
necessarily	trust	0.461	የግድ ነው።
partake	trust	0.461	መካፈል
cautious	trust	0.461	ጥንቃቄ የተሞላበት
consecration	trust	0.461	መቀደስ
courier	trust	0.461	ተላላኪ
bank	trust	0.461	ባንክ
lesson	trust	0.461	ትምህርት
patriarchal	trust	0.461	ፓትርያርክ
eventually	trust	0.461	ተቆጥሯል
commerce	trust	0.461	ንግድ
contains	trust	0.461	በመጨረሻ
theological	trust	0.461	ሥነ-መለኮታዊ
socially	trust	0.461	ይዟል
admitted	trust	0.461	አምኗል
fortress	trust	0.461	ምሽግ
cathedral	trust	0.455	ካቴድራል
deputy	trust	0.453	ምክትል
commonplace	trust	0.453	የተለመደ ቦታ
puppy	trust	0.453	ቡችላ
president	trust	0.453	ፕሬዚዳንት
finally	trust	0.453	በመጨረሻ
governor	trust	0.453	ገዥ
synergistic	trust	0.453	የተመሳሰለ
excited	trust	0.453	ጓጉተናል
encomium	trust	0.453	encomium
chart	trust	0.453	ገበታ
perceive	trust	0.453	አስተውል
insulation	trust	0.453	የኢንሱሌሽን
present	trust	0.453	አቅርቧል
oasis	trust	0.453	ኦአሲስ
eagle	trust	0.453	ንስር
exchange	trust	0.453	መለዋወጥ
foresee	trust	0.453	አስቀድሞ ማየት
strategist	trust	0.453	ስትራቴጂስት
journeyman	trust	0.453	ተጓዥ
dawn	trust	0.453	ንጋት
laud	trust	0.453	ማመስገን
level	trust	0.453	ደረጃ
chairwoman	trust	0.453	ሊቀመንበር ሴት
tradesmen	trust	0.445	በማህበራዊ
asserting	trust	0.445	በማስረገጥ
negotiate	trust	0.445	መደራደር
sensual	trust	0.445	ስሜት ቀስቃሽ
chocolate	trust	0.445	ቸኮሌት
crew	trust	0.445	ሠራተኞች
remains	trust	0.445	ይቀራል
dictum	trust	0.445	ዲክተም
theorem	trust	0.445	ቲዎሪ
sir	trust	0.445	ጌታዬ
employ	trust	0.445	መቅጠር
usual	trust	0.445	የተለመደ
operation	trust	0.445	ክወና
magnify	trust	0.445	አጉላ
director	trust	0.445	ዳይሬክተር
formula	trust	0.445	ቀመር
chemist	trust	0.445	ኬሚስት
enliven	trust	0.445	ማነቃቃት
chancellor	trust	0.445	ቻንስለር
orthodoxy	trust	0.445	ኦርቶዶክስ
lodging	trust	0.445	ማረፊያ
exaltation	trust	0.445	ከፍ ከፍ ማድረግ
lord	trust	0.445	ጌታ
handbook	trust	0.445	የእጅ መጽሐፍ
bridegroom	trust	0.445	ሙሽራ
matters	trust	0.445	ነጋዴዎች
orchestra	trust	0.445	ኦርኬስትራ
impart	trust	0.445	መስጠት
statistical	trust	0.445	ስታቲስቲካዊ
indemnity	trust	0.445	ካሳ
governess	trust	0.438	ማስተዳደር
imagination	trust	0.438	ምናብ
butler	trust	0.438	ጠጪ
conformity	trust	0.438	ተስማሚነት
digit	trust	0.438	አሃዝ
comptroller	trust	0.438	ተቆጣጣሪ
economy	trust	0.438	ኢኮኖሚ
conveyancing	trust	0.438	ማስተላለፍ
arbitrator	trust	0.438	የግልግል ዳኛ
emphasize	trust	0.438	አጽንዖት መስጠት
exhaustive	trust	0.438	ሁሉን አቀፍ
abbot	trust	0.438	አባቴ
atone	trust	0.438	ያስተሰርያል
cabinet	trust	0.438	ካቢኔ
merci	trust	0.438	ጉዳዮች
tandem	trust	0.438	ታንደም
elite	trust	0.438	ልሂቃን
inauguration	trust	0.438	ምረቃ
elect	trust	0.438	ምረጥ
encore	trust	0.438	ማበረታታት
villager	trust	0.438	መንደርተኛ
oracle	trust	0.438	አፈ ቃል
fate	trust	0.438	እጣ ፈንታ
sun	trust	0.438	ፀሐይ
pay	trust	0.430	መክፈል
base	trust	0.430	መሠረት
bridal	trust	0.430	ሙሽራ
persuade	trust	0.430	ማሳመን
lender	trust	0.430	አበዳሪ
playful	trust	0.430	ተጫዋች
occupant	trust	0.430	ነዋሪ
impressionable	trust	0.430	ሊታወቅ የሚችል
resources	trust	0.430	ሀብቶች
repay	trust	0.430	መመለስ
toughness	trust	0.430	ጥንካሬ
rule	trust	0.430	ደንብ
elucidate	trust	0.430	ግልጽ ማድረግ
utopian	trust	0.430	utopian
wealth	trust	0.430	ሀብት
compact	trust	0.430	የታመቀ
errand	trust	0.430	ተልእኮ
simplify	trust	0.430	ማቃለል
neutrality	trust	0.430	ገለልተኛነት
count	trust	0.430	መቁጠር
grit	trust	0.430	ግሪት
differential	trust	0.430	ልዩነት
blanket	trust	0.430	ብርድ ልብስ
hail	trust	0.430	ሰላም
deacon	trust	0.430	ዲያቆን
sentry	trust	0.430	ጠባቂ
bequest	trust	0.430	ኑዛዜ
disclosed	trust	0.430	ይፋ ሆነ
cop	trust	0.430	ፖሊስ
circle	trust	0.430	ክብ
grammar	trust	0.430	ሰዋሰው
invite	trust	0.430	መጋበዝ
estimable	trust	0.430	የሚገመት
maintenance	trust	0.422	ጥገና
supplication	trust	0.422	ልመና
fixed	trust	0.422	ተስተካክሏል
accountant	trust	0.422	የሂሳብ ባለሙያ
sing	trust	0.422	ዘምሩ
eulogize	trust	0.422	አመስግኑት።
easiest	trust	0.422	ምሕረት
dealings	trust	0.422	ግንኙነቶች
axiom	trust	0.422	axiom
enablement	trust	0.422	ማስቻል
diary	trust	0.422	ማስታወሻ ደብተር
trading	trust	0.422	መገበያየት
perennial	trust	0.422	ለብዙ ዓመታት
primer	trust	0.422	ፕሪመር
truss	trust	0.422	truss
travel	trust	0.422	ጉዞ
apprentice	trust	0.422	ተለማማጅ
hymn	trust	0.422	መዝሙር
theocratic	trust	0.422	ቲኦክራሲያዊ
forum	trust	0.422	መድረክ
continue	trust	0.422	ቀጥል
supremacy	trust	0.422	የበላይነት
wonderstruck	trust	0.422	mlk
probity	trust	0.422	ፕሮቢሊቲ
parish	trust	0.422	ደብር
treat	trust	0.422	ማከም
respite	trust	0.422	እረፍት
dominion	trust	0.422	የበላይነት
antiseptic	trust	0.422	አንቲሴፕቲክ
assignee	trust	0.422	ተመዳቢ
reconsideration	trust	0.422	እንደገና ማጤን
intend	trust	0.422	አስብ
shopkeeper	trust	0.422	ባለሱቅ
commodore	trust	0.414	commodore
fellas	trust	0.414	ሌዝቢያን
routine	trust	0.414	መደበኛ
cash	trust	0.414	ጥሬ ገንዘብ
labor	trust	0.414	የጉልበት ሥራ
offering	trust	0.414	ማቅረብ
specialize	trust	0.414	ልዩ ማድረግ
gazette	trust	0.414	ጋዜጣ
choir	trust	0.414	መዘምራን
cogent	trust	0.414	አስተዋይ
deference	trust	0.414	ማክበር
serve	trust	0.414	ማገልገል
leap	trust	0.414	መዝለል
preservative	trust	0.414	ተጠባቂ
akin	trust	0.414	ተዛማጅ
amortization	trust	0.414	ማስታገስ
consort	trust	0.414	ተባባሪ
salary	trust	0.414	ደሞዝ
incline	trust	0.414	ማዘንበል
synod	trust	0.414	ሲኖዶስ
gate	trust	0.414	በር
conglomerate	trust	0.414	conglomerate
kudos	trust	0.414	ክብር
reporter	trust	0.414	ዘጋቢ
