English Word	Emotion	Emotion-Intensity-Score	Bengali Word
insure	trust	0.570	বীমা করা
pilot	trust	0.570	বিমান - চালক
unequivocal	trust	0.570	দ্ব্যর্থহীন
matron	trust	0.570	ম্যাট্রন
cuddle	trust	0.570	আলিঙ্গন করা
measured	trust	0.570	মাপা
fort	trust	0.562	দুর্গ
treasurer	trust	0.562	কোষাধ্যক্ষ
apostolic	trust	0.562	প্রেরিত
save	trust	0.562	সংরক্ষণ
frankness	trust	0.562	অকপটতা
insight	trust	0.562	অন্তর্দৃষ্টি
admit	trust	0.562	স্বীকার করা
earn	trust	0.562	উপার্জন
remarkable	trust	0.562	উল্লেখযোগ্য
strong	trust	0.562	শক্তিশালী
content	trust	0.562	বিষয়বস্তু
vitality	trust	0.562	জীবনীশক্তি
prize	trust	0.562	পুরস্কার
vigorous	trust	0.562	জোরালো
congregation	trust	0.562	ধর্মসভা
uplift	trust	0.562	উত্থান
spotless	trust	0.562	দাগহীন
devout	trust	0.562	ধর্মপ্রাণ
soothing	trust	0.562	প্রশান্তিদায়ক
miracle	trust	0.562	অলৌকিক ঘটনা
cohesion	trust	0.562	সংহতি
lovemaking	trust	0.562	প্রেম তৈরি
curable	trust	0.562	নিরাময়যোগ্য
pleasant	trust	0.562	আনন্দদায়ক
jury	trust	0.562	জুরি
pertinent	trust	0.562	প্রাসঙ্গিক
succeeding	trust	0.562	সফল
concordance	trust	0.562	সঙ্গতি
jurist	trust	0.562	আইনজ্ঞ
applaud	trust	0.562	সাধুবাদ
ordination	trust	0.562	আদেশ
compensate	trust	0.562	ক্ষতিপূরণ
patience	trust	0.555	ধৈর্য
mediate	trust	0.555	মধ্যস্থতা
coach	trust	0.555	কোচ
illumination	trust	0.555	আলোকসজ্জা
cultivate	trust	0.555	চাষ করা
providing	trust	0.555	প্রদান
precedence	trust	0.555	অগ্রাধিকার
exalt	trust	0.555	উচ্চ করা
succeed	trust	0.555	সফল
inclusion	trust	0.555	অন্তর্ভুক্তি
meditate	trust	0.555	ধ্যান
coalesce	trust	0.555	সমবেত হত্তয়া
betrothed	trust	0.555	বিবাহিত
midwife	trust	0.555	মিডওয়াইফ
veteran	trust	0.555	অভিজ্ঞ
destined	trust	0.555	নির্ধারিত
auditor	trust	0.555	নিরীক্ষক
privacy	trust	0.555	গোপনীয়তা
restorative	trust	0.555	পুনরুদ্ধারকারী
influential	trust	0.555	প্রভাবশালী
impartial	trust	0.555	নিরপেক্ষ
discretion	trust	0.555	বিচক্ষণতা
foresight	trust	0.555	দূরদর্শিতা
congruence	trust	0.555	সঙ্গতি
worship	trust	0.555	উপাসনা
constant	trust	0.555	ধ্রুবক
reunion	trust	0.555	পুনর্মিলন
intuition	trust	0.555	অন্তর্দৃষ্টি
reconciliation	trust	0.555	পুনর্মিলন
ambulance	trust	0.555	অ্যাম্বুলেন্স
defender	trust	0.555	ডিফেন্ডার
greatness	trust	0.555	মহানতা
buddy	trust	0.555	বন্ধু
vote	trust	0.555	ভোট
physicist	trust	0.555	পদার্থবিজ্ঞানী
prophet	trust	0.555	নবী
prevalent	trust	0.547	প্রচলিত
eyewitness	trust	0.547	প্রত্যক্ষদর্শী
durable	trust	0.547	টেকসই
prudent	trust	0.547	বিচক্ষণ
securities	trust	0.547	সিকিউরিটিজ
salvation	trust	0.547	পরিত্রাণ
govern	trust	0.547	শাসন করা
law	trust	0.547	আইন
proud	trust	0.547	গর্বিত
cheer	trust	0.547	উল্লাস
reinforcement	trust	0.547	শক্তিবৃদ্ধি
promises	trust	0.547	অর্জিত
invocation	trust	0.547	আমন্ত্রণ
provide	trust	0.547	প্রদান
friendly	trust	0.547	বন্ধুত্বপূর্ণ
commanding	trust	0.547	কমান্ডিং
temperate	trust	0.547	নাতিশীতোষ্ণ
conciliation	trust	0.547	সমঝোতা
convent	trust	0.547	কনভেন্ট
heritage	trust	0.547	ঐতিহ্য
independence	trust	0.547	স্বাধীনতা
rejoice	trust	0.547	আনন্দ করা
engaging	trust	0.547	আকর্ষক
readiness	trust	0.547	প্রস্তুতি
registry	trust	0.547	রেজিস্ট্রি
statement	trust	0.547	বিবৃতি
liberty	trust	0.547	স্বাধীনতা
forgive	trust	0.547	ক্ষমা
ancestral	trust	0.547	পৈতৃক
impenetrable	trust	0.547	দুর্ভেদ্য
choices	trust	0.539	প্রতিশ্রুতি
psalms	trust	0.539	সাম
majority	trust	0.539	সংখ্যাগরিষ্ঠ
antidote	trust	0.539	প্রতিষেধক
tantamount	trust	0.539	সমতুল্য
perfect	trust	0.539	নিখুঁত
regularity	trust	0.539	নিয়মিততা
chronicle	trust	0.539	ক্রনিকল
ensemble	trust	0.539	ensemble
applause	trust	0.539	করতালি
obedience	trust	0.539	আনুগত্য
aspiring	trust	0.539	উচ্চাকাঙ্ক্ষী
watchman	trust	0.539	প্রহরী
inimitable	trust	0.539	অনবদ্য
chastity	trust	0.539	সতীত্ব
architecture	trust	0.539	স্থাপত্য
stamina	trust	0.539	মনোবল
delightful	trust	0.539	আনন্দদায়ক
exalted	trust	0.539	exalted
relevant	trust	0.539	প্রাসঙ্গিক
reinforcements	trust	0.539	শক্তিবৃদ্ধি
proctor	trust	0.539	প্রক্টর
immovable	trust	0.539	স্থাবর
instructions	trust	0.539	নির্দেশাবলী
define	trust	0.539	সংজ্ঞায়িত করা
uncensured	trust	0.539	অনিশ্চিত
institute	trust	0.539	ইনস্টিটিউট
responsive	trust	0.539	প্রতিক্রিয়াশীল
recovery	trust	0.539	পুনরুদ্ধার
obliging	trust	0.539	বাধ্য
obvious	trust	0.539	স্পষ্ট
forefathers	trust	0.539	পূর্বপুরুষ
eager	trust	0.539	আগ্রহী
inoculation	trust	0.539	ইনোকুলেশন
admitting	trust	0.539	স্বীকার
memorable	trust	0.539	স্মরণীয়
hospital	trust	0.531	হাসপাতাল
rescue	trust	0.531	উদ্ধার
deed	trust	0.531	দলিল
princely	trust	0.531	রাজকীয়
retirement	trust	0.531	অবসর
cradle	trust	0.531	দোলনা
immunization	trust	0.531	টিকাদান
bloom	trust	0.531	পুষ্প
candid	trust	0.531	অকপট
evergreen	trust	0.531	চিরসবুজ
ballot	trust	0.531	ব্যালট
accompaniment	trust	0.531	অনুষঙ্গী
verily	trust	0.531	সত্যই
inseparable	trust	0.531	অবিচ্ছেদ্য
analyst	trust	0.531	বিশ্লেষক
strive	trust	0.531	প্রচেষ্টা
dependent	trust	0.531	নির্ভরশীল
heavens	trust	0.531	স্বর্গ
answerable	trust	0.531	উত্তরযোগ্য
school	trust	0.531	বিদ্যালয়
terms	trust	0.531	শর্তাবলী
center	trust	0.531	কেন্দ্র
firstborn	trust	0.531	প্রথমজাত
transcript	trust	0.531	প্রতিলিপি
fraternal	trust	0.531	ভ্রাতৃত্বপূর্ণ
omniscient	trust	0.531	সর্বজ্ঞ
seal	trust	0.531	সীল
edification	trust	0.531	এডিফিকেশন
doubtless	trust	0.531	সন্দেহাতীত
deliverance	trust	0.531	মুক্তি
sponsor	trust	0.531	পৃষ্ঠপোষক
expedient	trust	0.531	সমীচীন
bride	trust	0.531	নববধূ
refuge	trust	0.531	আশ্রয়
approbation	trust	0.527	অনুমোদন
chaplain	trust	0.523	ধর্মগুরু
laureate	trust	0.523	বিজয়ী
liberate	trust	0.523	মুক্তি
coronation	trust	0.523	রাজ্যাভিষেক
adoration	trust	0.523	আরাধনা
countenance	trust	0.523	মুখ
honeymoon	trust	0.523	মধুচন্দ্রিমা
connoisseur	trust	0.523	গুণগ্রাহী
notable	trust	0.523	উল্লেখযোগ্য
benedictory	trust	0.523	উপকারী
celebration	trust	0.523	উদযাপন
neighbor	trust	0.523	প্রতিবেশী
unbroken	trust	0.523	অবিচ্ছিন্ন
award	trust	0.523	পুরস্কার
improvement	trust	0.523	উন্নতি
hug	trust	0.523	আলিঙ্গন
graduation	trust	0.523	স্নাতক
correctness	trust	0.523	সঠিকতা
winning	trust	0.523	বিজয়ী
paragon	trust	0.523	প্যারাগন
ratify	trust	0.523	অনুমোদন
powerful	trust	0.523	ক্ষমতাশালী
elevation	trust	0.523	উচ্চতা
commonwealth	trust	0.523	কমনওয়েলথ
account	trust	0.523	অ্যাকাউন্ট
unimpeached	trust	0.523	অভিশংসিত
taught	trust	0.523	শেখানো
salutary	trust	0.523	অভিনন্দন
captivate	trust	0.523	মোহিত করা
dictionary	trust	0.523	অভিধান
nobility	trust	0.523	আভিজাত্য
ourselves	trust	0.523	পছন্দ
feeling	trust	0.518	অনুভূতি
amen	trust	0.516	আমেন
committee	trust	0.516	কমিটি
reverie	trust	0.516	reverie
deserve	trust	0.516	প্রাপ্য
fully	trust	0.516	সম্পূর্ণরূপে
compliment	trust	0.516	প্রশংসা
obstetrician	trust	0.516	প্রসূতি বিশেষজ্ঞ
enchanted	trust	0.516	মন্ত্রমুগ্ধ
inform	trust	0.516	জানানো
association	trust	0.516	সংঘ
credit	trust	0.516	ক্রেডিট
passwords	trust	0.516	নিজেদেরকে
freely	trust	0.516	অবাধে
framework	trust	0.516	কাঠামো
nobleman	trust	0.516	nobleman
formative	trust	0.516	গঠনমূলক
tender	trust	0.516	টেন্ডার
measure	trust	0.516	পরিমাপ করা
advent	trust	0.516	আবির্ভাব
management	trust	0.516	ব্যবস্থাপনা
confession	trust	0.516	স্বীকারোক্তি
remedy	trust	0.516	প্রতিকার
sentinel	trust	0.516	সেন্টিনেল
pray	trust	0.516	প্রার্থনা
perpetuity	trust	0.516	চিরস্থায়ীতা
tribunal	trust	0.516	ট্রাইব্যুনাল
minded	trust	0.516	মনের
organization	trust	0.516	সংগঠন
predominant	trust	0.516	প্রধান
volunteer	trust	0.509	স্বেচ্ছাসেবক
accolade	trust	0.508	প্রশংসা
courtship	trust	0.508	প্রহসন
patronage	trust	0.508	পৃষ্ঠপোষকতা
philosopher	trust	0.508	দার্শনিক
confessional	trust	0.508	স্বীকারোক্তিমূলক
diversity	trust	0.508	বৈচিত্র্য
virgin	trust	0.508	কুমারী
venerable	trust	0.508	পূজনীয়
policy	trust	0.508	নীতি
intact	trust	0.508	অক্ষত
custodian	trust	0.508	অভিভাবক
automatic	trust	0.508	স্বয়ংক্রিয়
unsurpassed	trust	0.508	অতুলনীয়
shepherd	trust	0.508	রাখাল
reward	trust	0.508	পুরস্কার
beautification	trust	0.508	সৌন্দর্যায়ন
medical	trust	0.508	চিকিৎসা
constable	trust	0.508	কনস্টেবল
forgiving	trust	0.508	ক্ষমাশীল
tolerance	trust	0.508	সহনশীলতা
priest	trust	0.508	পুরোহিত
enable	trust	0.508	সক্ষম
vouch	trust	0.508	প্রতিজ্ঞা
lieutenant	trust	0.508	প্রতিনিধি
instruct	trust	0.508	নির্দেশ
housewife	trust	0.508	গৃহিণী
admissible	trust	0.508	গ্রহণযোগ্য
sovereign	trust	0.508	সার্বভৌম
amour	trust	0.508	প্রেম
savor	trust	0.508	স্বাদ গ্রহণ
darling	trust	0.500	প্রিয়তম
related	trust	0.500	সম্পর্কিত
infallibility	trust	0.500	অসম্পূর্ণতা
watchful	trust	0.500	সতর্ক
nerds	trust	0.500	পাসওয়ার্ড
instruction	trust	0.500	নির্দেশ
doctrine	trust	0.500	মতবাদ
birth	trust	0.500	জন্ম
timing	trust	0.500	সময়
infinity	trust	0.500	অনন্ত
religions	trust	0.500	nerds
warden	trust	0.500	প্রহরী
optimist	trust	0.500	আশাবাদী
apologetic	trust	0.500	ক্ষমাপ্রার্থী
gateway	trust	0.500	প্রবেশপথ
pontiff	trust	0.500	পোপ
alive	trust	0.500	জীবিত
indelible	trust	0.500	অনির্দিষ্ট
personal	trust	0.500	ব্যক্তিগত
pious	trust	0.500	ধার্মিক
majesty	trust	0.500	মহিমা
synchronize	trust	0.500	সিঙ্ক্রোনাইজ
guard	trust	0.500	প্রহরী
retain	trust	0.500	ধরে রাখা
romantic	trust	0.500	রোমান্টিক
superman	trust	0.500	সুপারম্যান
info	trust	0.500	তথ্য
backer	trust	0.500	সমর্থক
undying	trust	0.500	অমৃত
vindication	trust	0.500	সত্যায়ন
badge	trust	0.500	ব্যাজ
treasure	trust	0.500	ধন
guru	trust	0.500	গুরু
church	trust	0.492	গির্জা
formality	trust	0.492	আনুষ্ঠানিকতা
contributor	trust	0.492	অবদানকারী
radiance	trust	0.492	তেজ
psalm	trust	0.492	গীত
