English Word	Emotion	Emotion-Intensity-Score	Nepali Word
sentinel	trust	0.516	प्रहरी
pray	trust	0.516	प्रार्थना
perpetuity	trust	0.516	अनन्तता
tribunal	trust	0.516	न्यायाधिकरण
minded	trust	0.516	दिमाग भएको
organization	trust	0.516	संगठन
predominant	trust	0.516	प्रमुख
volunteer	trust	0.509	स्वयंसेवक
accolade	trust	0.508	प्रशंसा
courtship	trust	0.508	प्रेम सम्बन्ध
patronage	trust	0.508	संरक्षण
philosopher	trust	0.508	दार्शनिक
confessional	trust	0.508	स्वीकार्य
diversity	trust	0.508	विविधता
virgin	trust	0.508	कुमारी
venerable	trust	0.508	आदरणीय
policy	trust	0.508	नीति
intact	trust	0.508	अक्षुण्ण
custodian	trust	0.508	संरक्षक
automatic	trust	0.508	स्वचालित
unsurpassed	trust	0.508	अतुलनीय
shepherd	trust	0.508	गोठालो
reward	trust	0.508	इनाम
beautification	trust	0.508	सौन्दर्यीकरण
medical	trust	0.508	चिकित्सा
constable	trust	0.508	हवल्दार
forgiving	trust	0.508	क्षमा गर्ने
tolerance	trust	0.508	सहिष्णुता
priest	trust	0.508	पुजारी
enable	trust	0.508	सक्षम गर्नुहोस्
vouch	trust	0.508	आश्वासन
lieutenant	trust	0.508	लेफ्टिनेन्ट
instruct	trust	0.508	निर्देशन
housewife	trust	0.508	गृहिणी
admissible	trust	0.508	स्वीकार्य
sovereign	trust	0.508	सार्वभौम
amour	trust	0.508	प्रेम
savor	trust	0.508	स्वाद
darling	trust	0.500	प्रिय
related	trust	0.500	सम्बन्धित
infallibility	trust	0.500	अपूर्णता
watchful	trust	0.500	सतर्क
nerds	trust	0.500	पासवर्डहरू
instruction	trust	0.500	निर्देशन
doctrine	trust	0.500	सिद्धान्त
birth	trust	0.500	जन्म
timing	trust	0.500	समय
infinity	trust	0.500	अनन्तता
religions	trust	0.500	मूर्खहरू
warden	trust	0.500	वार्डन
optimist	trust	0.500	आशावादी
apologetic	trust	0.500	क्षमाप्रार्थी
gateway	trust	0.500	गेटवे
pontiff	trust	0.500	पोप
alive	trust	0.500	जीवित
indelible	trust	0.500	अमिट
personal	trust	0.500	व्यक्तिगत
pious	trust	0.500	धार्मिक
majesty	trust	0.500	महिमा
synchronize	trust	0.500	सिङ्क्रोनाइज
guard	trust	0.500	गार्ड
retain	trust	0.500	राख्ने
romantic	trust	0.500	रोमान्टिक
superman	trust	0.500	सुपरम्यान
info	trust	0.500	जानकारी
backer	trust	0.500	समर्थक
undying	trust	0.500	अमर
vindication	trust	0.500	प्रमाणीकरण
badge	trust	0.500	ब्याज
treasure	trust	0.500	खजाना
guru	trust	0.500	गुरु
church	trust	0.492	चर्च
formality	trust	0.492	औपचारिकता
contributor	trust	0.492	योगदानकर्ता
radiance	trust	0.492	चमक
psalm	trust	0.492	भजन
laudatory	trust	0.492	प्रशंसनीय
grandchildren	trust	0.492	नातिनातिनाहरू
popularity	trust	0.492	लोकप्रियता
salute	trust	0.492	सलाम
hosannah	trust	0.492	hosannah
attraction	trust	0.492	आकर्षण
efforts	trust	0.492	न्याय
privy	trust	0.492	निजी
improve	trust	0.492	सुधार
sheriff	trust	0.492	शेरिफ
chairman	trust	0.492	अध्यक्ष
judgement	trust	0.492	हितोपदेश
harbor	trust	0.492	बन्दरगाह
elegance	trust	0.492	भव्यता
hardy	trust	0.492	हार्डी
umpire	trust	0.492	अम्पायर
constitute	trust	0.492	गठन
proverbs	trust	0.492	धर्महरू
jubilant	trust	0.492	आनन्दित
aspire	trust	0.492	आकांक्षा
synonymous	trust	0.492	पर्यायवाची
inevitable	trust	0.492	अपरिहार्य
musical	trust	0.492	सांगीतिक
spokesman	trust	0.492	प्रवक्ता
endow	trust	0.492	प्रदान
fellow	trust	0.492	साथी
grow	trust	0.492	बढ्नु
moderator	trust	0.492	मध्यस्थ
enjoy	trust	0.484	मजा लिनुहोस्
found	trust	0.484	भेटियो
armor	trust	0.484	कवच
colonel	trust	0.484	कर्नल
referee	trust	0.484	रेफ्री
favorite	trust	0.484	मनपर्ने
assembly	trust	0.484	सभा
romance	trust	0.484	रोमान्स
confess	trust	0.484	स्वीकार
sweet	trust	0.484	मीठो
crowning	trust	0.484	मुकुट
forecast	trust	0.484	पूर्वानुमान
affection	trust	0.484	स्नेह
approbate	trust	0.484	अनुमोदन
path	trust	0.484	बाटो
concord	trust	0.484	सहमति
police	trust	0.484	प्रहरी
countryman	trust	0.484	देशवासी
income	trust	0.484	आय
ranger	trust	0.484	रेंजर
depth	trust	0.484	गहिराई
like	trust	0.484	जस्तै
voucher	trust	0.484	भाउचर
diagnosis	trust	0.484	निदान
hire	trust	0.484	भाडामा
clean	trust	0.484	सफा
laudation	trust	0.484	प्रशंसा
arbiter	trust	0.484	मध्यस्थ
purely	trust	0.477	विशुद्ध रूपमा
votive	trust	0.477	भोट गर्ने
expect	trust	0.477	अपेक्षा
glory	trust	0.477	महिमा
counted	trust	0.477	प्रयासहरू
apologize	trust	0.477	माफी माग्नुहोस्
sterling	trust	0.477	स्टर्लिंग
word	trust	0.477	शब्द
follow	trust	0.477	पछ्याउन
sermon	trust	0.477	उपदेश
consul	trust	0.477	कन्सुल
calculator	trust	0.477	क्याल्कुलेटर
lamb	trust	0.477	भेडा
veracity	trust	0.477	सत्यता
matter	trust	0.477	कुरा
parliament	trust	0.477	संसद
lover	trust	0.477	प्रेमी
sacrifice	trust	0.477	बलिदान
putative	trust	0.477	पुष्टी
preponderance	trust	0.477	प्रधानता
landmark	trust	0.477	ल्यान्डमार्क
nursery	trust	0.477	नर्सरी
mathematical	trust	0.477	गणितीय
frank	trust	0.477	frank
signature	trust	0.477	हस्ताक्षर
policeman	trust	0.477	प्रहरी
episcopal	trust	0.477	एपिस्कोपल
pastor	trust	0.477	पास्टर
eagerness	trust	0.469	उत्सुकता
mighty	trust	0.469	शक्तिशाली
recruits	trust	0.469	भर्तीहरू
tribune	trust	0.469	tribune
author	trust	0.469	लेखक
effective	trust	0.469	प्रभावकारी
intended	trust	0.469	अभिप्रेरित
passion	trust	0.469	जोश
religion	trust	0.469	धर्म
flagship	trust	0.469	प्रमुख
immerse	trust	0.469	डुबाउनु
capacity	trust	0.469	क्षमता
associate	trust	0.469	सहयोगी
cashier	trust	0.469	क्यासियर
regal	trust	0.469	regal
dove	trust	0.469	ढुकुर
tutelage	trust	0.469	संरक्षण
underwrite	trust	0.469	अन्डरराइट
uncritical	trust	0.469	आलोचनात्मक
prefer	trust	0.469	रुचाउँछन्
instructor	trust	0.469	प्रशिक्षक
gain	trust	0.469	पाउनु
marshal	trust	0.469	मार्शल
judgment	trust	0.469	न्याय
judicious	trust	0.469	न्यायपूर्ण
top	trust	0.469	शीर्ष
title	trust	0.469	शीर्षक
vicar	trust	0.469	vicar
bridesmaid	trust	0.469	दुलही
commission	trust	0.469	आयोग
lifestyle	trust	0.461	जीवनशैली
aunt	trust	0.461	काकी
attendant	trust	0.461	परिचर
enroll	trust	0.461	भर्ना
priesthood	trust	0.461	पुजारीत्व
trade	trust	0.461	व्यापार
crucial	trust	0.461	महत्वपूर्ण
moorings	trust	0.461	मुरिङ
kitten	trust	0.461	बिरालोको बच्चा
medal	trust	0.461	पदक
oblige	trust	0.461	बाध्य
manage	trust	0.461	व्यवस्थापन गर्नुहोस्
magnetic	trust	0.461	चुम्बकीय
custody	trust	0.461	हिरासत
necessarily	trust	0.461	अनिवार्य रूपमा
partake	trust	0.461	भाग लिनुहोस्
cautious	trust	0.461	सतर्क
consecration	trust	0.461	अभिषेक
courier	trust	0.461	कुरियर
bank	trust	0.461	बैंक
lesson	trust	0.461	पाठ
patriarchal	trust	0.461	पितृसत्तात्मक
eventually	trust	0.461	गणना गरियो
commerce	trust	0.461	वाणिज्य
contains	trust	0.461	अन्ततः
theological	trust	0.461	धर्मशास्त्रीय
socially	trust	0.461	समावेश गर्दछ
admitted	trust	0.461	दाखिल भएको
fortress	trust	0.461	किल्ला
cathedral	trust	0.455	क्याथेड्रल
deputy	trust	0.453	उप
commonplace	trust	0.453	सामान्य
puppy	trust	0.453	कुकुर
president	trust	0.453	राष्ट्रपति
finally	trust	0.453	अन्तमा
governor	trust	0.453	गभर्नर
synergistic	trust	0.453	synergistic
excited	trust	0.453	उत्साहित
encomium	trust	0.453	encomium
chart	trust	0.453	चार्ट
perceive	trust	0.453	बुझ्नु
insulation	trust	0.453	इन्सुलेशन
present	trust	0.453	वर्तमान
oasis	trust	0.453	ओएसिस
eagle	trust	0.453	चील
exchange	trust	0.453	विनिमय
foresee	trust	0.453	पूर्वानुमान गर्नुहोस्
strategist	trust	0.453	रणनीतिकार
journeyman	trust	0.453	यात्री
dawn	trust	0.453	बिहान
laud	trust	0.453	प्रशंसा
level	trust	0.453	स्तर
chairwoman	trust	0.453	अध्यक्ष महिला
tradesmen	trust	0.445	सामाजिक रूपमा
asserting	trust	0.445	दाबी गर्दै
negotiate	trust	0.445	वार्ता
sensual	trust	0.445	कामुक
chocolate	trust	0.445	चकलेट
crew	trust	0.445	चालक दल
remains	trust	0.445	रहन्छ
dictum	trust	0.445	आदेश
theorem	trust	0.445	प्रमेय
sir	trust	0.445	सर
employ	trust	0.445	रोजगार
usual	trust	0.445	सामान्य
operation	trust	0.445	सञ्चालन
magnify	trust	0.445	म्याग्निफाई
director	trust	0.445	निर्देशक
formula	trust	0.445	सूत्र
chemist	trust	0.445	रसायनज्ञ
enliven	trust	0.445	जीवन्त पार्नु
chancellor	trust	0.445	कुलपति
orthodoxy	trust	0.445	रूढिवादी
lodging	trust	0.445	आवास
exaltation	trust	0.445	उच्चता
lord	trust	0.445	प्रभु
handbook	trust	0.445	ह्यान्डबुक
bridegroom	trust	0.445	दुलहा
matters	trust	0.445	व्यापारीहरु
orchestra	trust	0.445	आर्केस्ट्रा
impart	trust	0.445	प्रदान गर्ने
statistical	trust	0.445	सांख्यिकीय
indemnity	trust	0.445	क्षतिपूर्ति
