English Word	Emotion	Emotion-Intensity-Score	Hebrew Word
doubtless	trust	0.531	בְּלִי סָפֵק
deliverance	trust	0.531	יְשׁוּעָה
sponsor	trust	0.531	לָתֵת חָסוּת
expedient	trust	0.531	אֶמְצָעִי
bride	trust	0.531	כַּלָה
refuge	trust	0.531	מקלט
approbation	trust	0.527	הַסכָּמָה
chaplain	trust	0.523	כּוֹמֶר
laureate	trust	0.523	חֲתַן פְּרָס
liberate	trust	0.523	לְשַׁחְרֵר
coronation	trust	0.523	הַכתָרָה
adoration	trust	0.523	הַעֲרָצָה
countenance	trust	0.523	אַרֶשֶׁת פָּנִים
honeymoon	trust	0.523	יָרֵחַ דְבַשׁ
connoisseur	trust	0.523	יַדעָן
notable	trust	0.523	יַקִיר
benedictory	trust	0.523	מיטיב
celebration	trust	0.523	חֲגִיגָה
neighbor	trust	0.523	שָׁכֵן
unbroken	trust	0.523	רָצוּף
award	trust	0.523	פרס
improvement	trust	0.523	הַשׁבָּחָה
hug	trust	0.523	לְחַבֵּק
graduation	trust	0.523	סיום לימודים
correctness	trust	0.523	נְכוֹנוּת
winning	trust	0.523	לנצח
paragon	trust	0.523	דוּגמָה וְמוֹפֵת
ratify	trust	0.523	לְאַשׁרֵר
powerful	trust	0.523	חָזָק
elevation	trust	0.523	גוֹבַה
commonwealth	trust	0.523	חֶבֶר הָעַמִים
account	trust	0.523	חֶשְׁבּוֹן
unimpeached	trust	0.523	לא מודח
taught	trust	0.523	לימד
salutary	trust	0.523	מוֹעִיל
captivate	trust	0.523	לָצוּד
dictionary	trust	0.523	מילון
nobility	trust	0.523	אֲצוּלָה
ourselves	trust	0.523	בחירות
feeling	trust	0.518	מַרגִישׁ
amen	trust	0.516	אָמֵן
committee	trust	0.516	וַעֲדָה
reverie	trust	0.516	חֲלוֹם בְּהָקִיץ
deserve	trust	0.516	מגיע
fully	trust	0.516	לְגַמרֵי
compliment	trust	0.516	מַחֲמָאָה
obstetrician	trust	0.516	מְיַלֶדֶת
enchanted	trust	0.516	קָסוּם
inform	trust	0.516	לדווח
association	trust	0.516	אִרגוּן
credit	trust	0.516	אַשׁרַאי
passwords	trust	0.516	בְּעָצמֵנוּ
freely	trust	0.516	בְּחוֹפְשִׁיוּת
framework	trust	0.516	מִסגֶרֶת
nobleman	trust	0.516	אָצִיל
formative	trust	0.516	מְעַצֵב
tender	trust	0.516	מִכרָז
measure	trust	0.516	מידה
advent	trust	0.516	הִתגַלוּת
management	trust	0.516	הַנהָלָה
confession	trust	0.516	הוֹדָאָה
remedy	trust	0.516	תְרוּפָה
sentinel	trust	0.516	זָקִיף
pray	trust	0.516	לְהִתְפַּלֵל
perpetuity	trust	0.516	נִצחִיוּת
tribunal	trust	0.516	בֵּית דִין
minded	trust	0.516	אופקים
organization	trust	0.516	אִרגוּן
predominant	trust	0.516	מִשׁתַלֵט
volunteer	trust	0.509	לְהִתְנַדֵב
accolade	trust	0.508	לשבח
courtship	trust	0.508	חיזור
patronage	trust	0.508	חָסוּת
philosopher	trust	0.508	פִילוֹסוֹף
confessional	trust	0.508	בית וידוי
diversity	trust	0.508	מגוון
virgin	trust	0.508	בתולה
venerable	trust	0.508	נִכבָּד
policy	trust	0.508	מְדִינִיוּת
intact	trust	0.508	שָׁלֵם
custodian	trust	0.508	אַפּוֹטרוֹפּוֹס
automatic	trust	0.508	אוֹטוֹמָטִי
unsurpassed	trust	0.508	ללא תחרות
shepherd	trust	0.508	רועה
reward	trust	0.508	פרס
beautification	trust	0.508	ייפוי
medical	trust	0.508	רְפוּאִי
constable	trust	0.508	שׁוֹטֵר
forgiving	trust	0.508	סַלחָנִי
tolerance	trust	0.508	סוֹבלָנוּת
priest	trust	0.508	כּוֹמֶר
enable	trust	0.508	לְאַפשֵׁר
vouch	trust	0.508	לַעֲרוֹב
lieutenant	trust	0.508	סגן
instruct	trust	0.508	לְהוֹרוֹת
housewife	trust	0.508	עֲקֶרֶת הַבַּיִת
admissible	trust	0.508	קָבִיל
sovereign	trust	0.508	שָׁלִיט
amour	trust	0.508	אהבה
savor	trust	0.508	טַעַם
darling	trust	0.500	מוֹתֶק
related	trust	0.500	קָשׁוּר
infallibility	trust	0.500	חוסר תקלות
watchful	trust	0.500	עֵרָנִי
nerds	trust	0.500	סיסמאות
instruction	trust	0.500	הוראה
doctrine	trust	0.500	דוֹקטרִינָה
birth	trust	0.500	הוּלֶדֶת
timing	trust	0.500	תִזמוּן
infinity	trust	0.500	אינסוף
religions	trust	0.500	חנונים
warden	trust	0.500	סוֹהֵר
optimist	trust	0.500	אוֹפְּטִימִיסְט
apologetic	trust	0.500	מִתנַצֵל
gateway	trust	0.500	כְּנִיסָה
pontiff	trust	0.500	אַפִּיפיוֹר
alive	trust	0.500	בחיים
indelible	trust	0.500	בלתי ניתן למחיקה
personal	trust	0.500	אישי
pious	trust	0.500	אָדוּק
majesty	trust	0.500	גָאוֹן
synchronize	trust	0.500	לְסַנכְרֵן
guard	trust	0.500	שומר
retain	trust	0.500	לִשְׁמוֹר
romantic	trust	0.500	רוֹמַנטִי
superman	trust	0.500	סוּפֶּרמֶן
info	trust	0.500	מידע
backer	trust	0.500	תוֹמֵך
undying	trust	0.500	נִצחִי
vindication	trust	0.500	הַצדָקָה
badge	trust	0.500	תָג
treasure	trust	0.500	אוֹצָר
guru	trust	0.500	גורו
church	trust	0.492	כְּנֵסִיָה
formality	trust	0.492	רִשְׁמִיוּת
contributor	trust	0.492	תוֹרֵם
radiance	trust	0.492	זוֹהַר
psalm	trust	0.492	מִזמוֹר
laudatory	trust	0.492	מְשַׁבֵּחַ
grandchildren	trust	0.492	נכדים
popularity	trust	0.492	פּוֹפּוּלָרִיוּת
salute	trust	0.492	הַצדָעָה
hosannah	trust	0.492	הושענה
attraction	trust	0.492	מְשִׁיכָה
efforts	trust	0.492	פְּסַק דִין
privy	trust	0.492	סודי
improve	trust	0.492	לְשַׁפֵּר
sheriff	trust	0.492	שֶׁרִיף
chairman	trust	0.492	יור
judgement	trust	0.492	פתגמים
harbor	trust	0.492	נמל
elegance	trust	0.492	אֵלֶגַנטִיוּת
hardy	trust	0.492	עמיד
umpire	trust	0.492	שׁוֹפֵט
constitute	trust	0.492	לְהַווֹת
proverbs	trust	0.492	דתות
jubilant	trust	0.492	צוֹהֵל
aspire	trust	0.492	לִשְׁאוֹף
synonymous	trust	0.492	נִרדָף
inevitable	trust	0.492	בִּלתִי נִמנַע
musical	trust	0.492	מוּסִיקָלִי
spokesman	trust	0.492	דוֹבֵר
endow	trust	0.492	לְהַעֲנִיק
fellow	trust	0.492	עָמִית
grow	trust	0.492	לגדול
moderator	trust	0.492	מַנחֶה
enjoy	trust	0.484	תהנה
found	trust	0.484	מצאתי
armor	trust	0.484	שִׁריוֹן
colonel	trust	0.484	אלוף משנה
referee	trust	0.484	שׁוֹפֵט
favorite	trust	0.484	אהוב
assembly	trust	0.484	הַרכָּבָה
romance	trust	0.484	רומנטיקה
confess	trust	0.484	לְהוֹדוֹת
sweet	trust	0.484	מתוק
crowning	trust	0.484	גוּלַת הַכּוֹתֶרֶת
forecast	trust	0.484	תַחֲזִית
affection	trust	0.484	אַהֲבָה
approbate	trust	0.484	מתאים
path	trust	0.484	נָתִיב
concord	trust	0.484	הַרמוֹנִיָה
police	trust	0.484	מִשׁטָרָה
countryman	trust	0.484	כפרי
income	trust	0.484	הַכנָסָה
ranger	trust	0.484	ריינג'ר
depth	trust	0.484	עוֹמֶק
like	trust	0.484	כמו
voucher	trust	0.484	שובר
diagnosis	trust	0.484	אִבחוּן
hire	trust	0.484	לִשְׂכּוֹר
clean	trust	0.484	לְנַקוֹת
laudation	trust	0.484	שבח
arbiter	trust	0.484	פּוֹסֵק
purely	trust	0.477	אַך וְרַק
votive	trust	0.477	שֶׁל נֶדֶר
expect	trust	0.477	לְצַפּוֹת
glory	trust	0.477	תִפאֶרֶת
counted	trust	0.477	מַאֲמָצִים
apologize	trust	0.477	לְהִתְנַצֵל
sterling	trust	0.477	שׁטֶרלִינג
word	trust	0.477	מִלָה
follow	trust	0.477	לעקוב אחר
sermon	trust	0.477	דְרָשָׁה
consul	trust	0.477	קוֹנסוּל
calculator	trust	0.477	מַחשְׁבוֹן
lamb	trust	0.477	טלה
veracity	trust	0.477	אֲמִתוּת
matter	trust	0.477	חוֹמֶר
parliament	trust	0.477	פַּרלָמֶנט
lover	trust	0.477	מְאַהֵב
sacrifice	trust	0.477	לְהַקְרִיב
putative	trust	0.477	מְשׁוֹעָר
preponderance	trust	0.477	עֶליוֹנוּת
landmark	trust	0.477	ציון דרך
nursery	trust	0.477	מִשׁתָלָה
mathematical	trust	0.477	מָתֵימָטִי
frank	trust	0.477	גלוי לב
signature	trust	0.477	חֲתִימָה
policeman	trust	0.477	שׁוֹטֵר
episcopal	trust	0.477	הֶגמוֹנִי
pastor	trust	0.477	כּוֹמֶר
eagerness	trust	0.469	לְהִיטוּת
mighty	trust	0.469	אדיר
recruits	trust	0.469	מתגייסים
tribune	trust	0.469	טרִיבּוּן
author	trust	0.469	מְחַבֵּר
effective	trust	0.469	יָעִיל
intended	trust	0.469	התכוון
passion	trust	0.469	תשוקה
religion	trust	0.469	דָת
flagship	trust	0.469	ספינת דגל
immerse	trust	0.469	לִטבּוֹל
capacity	trust	0.469	קיבולת
associate	trust	0.469	חָבֵר
cashier	trust	0.469	קופאית
regal	trust	0.469	מַלכּוּתִי
dove	trust	0.469	יוֹנָה
tutelage	trust	0.469	חונכות
underwrite	trust	0.469	לחתום
uncritical	trust	0.469	לא ביקורתית
prefer	trust	0.469	לְהַעֲדִיף
instructor	trust	0.469	מַדְרִיך
gain	trust	0.469	לְהַשִׂיג
marshal	trust	0.469	מַרשַׁל
judgment	trust	0.469	פְּסַק דִין
judicious	trust	0.469	נָבוֹן
top	trust	0.469	חלק עליון
title	trust	0.469	כותרת
vicar	trust	0.469	כּוֹמֶר
bridesmaid	trust	0.469	שׁוֹשְׁבִינַת הַכַּלָה
commission	trust	0.469	עמלה
lifestyle	trust	0.461	סגנון חיים
aunt	trust	0.461	דוֹדָה
attendant	trust	0.461	מְטַפֵּל
enroll	trust	0.461	לְהִרָשֵׁם
priesthood	trust	0.461	כּמוּרָה
trade	trust	0.461	סַחַר
crucial	trust	0.461	מַכרִיעַ
moorings	trust	0.461	עגינות
kitten	trust	0.461	גור חתולים
medal	trust	0.461	מֵדַלִיָה
oblige	trust	0.461	לחייב
manage	trust	0.461	לנהל
magnetic	trust	0.461	מַגנֶטִי
custody	trust	0.461	משמורת
necessarily	trust	0.461	בהכרח
partake	trust	0.461	לִיטוֹל חֵלֶק
cautious	trust	0.461	זָהִיר
consecration	trust	0.461	הַקדָשָׁה
courier	trust	0.461	שָׁלִיחַ
bank	trust	0.461	בַּנק
lesson	trust	0.461	שיעור
patriarchal	trust	0.461	פַּטרִיאַרכָלִי
eventually	trust	0.461	נספר
commerce	trust	0.461	מִסְחָר
contains	trust	0.461	בסופו של דבר
theological	trust	0.461	תיאולוגי
socially	trust	0.461	מכיל
admitted	trust	0.461	הודה
fortress	trust	0.461	מִבצָר
cathedral	trust	0.455	קָתֶדרָלָה
deputy	trust	0.453	סְגָן
commonplace	trust	0.453	דָבָר רָגִיל
puppy	trust	0.453	כלבלב
president	trust	0.453	נָשִׂיא
finally	trust	0.453	סוף כל סוף
governor	trust	0.453	מוֹשֵׁל
synergistic	trust	0.453	סינרגטי
excited	trust	0.453	נִרגָשׁ
encomium	trust	0.453	encomium
chart	trust	0.453	תרשים
perceive	trust	0.453	לִתְפּוֹס
insulation	trust	0.453	בִּדוּד
present	trust	0.453	מתנה
oasis	trust	0.453	אואזיס
eagle	trust	0.453	נשר
exchange	trust	0.453	לְהַחלִיף
foresee	trust	0.453	לַחֲזוֹת
strategist	trust	0.453	תַכסִיסָן
journeyman	trust	0.453	אוּמָן שָׂכִיר
dawn	trust	0.453	שַׁחַר
laud	trust	0.453	לְשַׁבֵּחַ
level	trust	0.453	רָמָה
chairwoman	trust	0.453	יושבת ראש
tradesmen	trust	0.445	מבחינה חברתית
asserting	trust	0.445	טוען
negotiate	trust	0.445	לָשֵׂאת וְלָתֵת
sensual	trust	0.445	חוּשָׁנִי
chocolate	trust	0.445	שוקולד
crew	trust	0.445	צוות
remains	trust	0.445	שְׂרִידִים
dictum	trust	0.445	מֵימרָה
theorem	trust	0.445	מִשׁפָּט
sir	trust	0.445	אֲדוֹנִי
employ	trust	0.445	לְהַעֲסִיק
usual	trust	0.445	רָגִיל
operation	trust	0.445	פעולה
magnify	trust	0.445	לְהַגדִיל
director	trust	0.445	מְנַהֵל
formula	trust	0.445	נוּסחָה
chemist	trust	0.445	כימאי
enliven	trust	0.445	לְהַחִיוֹת
chancellor	trust	0.445	נָגִיד
orthodoxy	trust	0.445	אוֹרתוֹדוֹקסִיָה
lodging	trust	0.445	לִינָה
exaltation	trust	0.445	התרוממות רוח
lord	trust	0.445	אָדוֹן
handbook	trust	0.445	חוברת הדרכה
bridegroom	trust	0.445	חָתָן
matters	trust	0.445	בעלי מקצוע
orchestra	trust	0.445	תִזמוֹרֶת
impart	trust	0.445	לְהַקְנוֹת
statistical	trust	0.445	סטָטִיסטִי
indemnity	trust	0.445	שִׁפּוּי
governess	trust	0.438	אוֹמֶנֶת
imagination	trust	0.438	דִמיוֹן
butler	trust	0.438	משרת
conformity	trust	0.438	תוֹאַמנוּת
digit	trust	0.438	סִפְרָה
comptroller	trust	0.438	מְבַקֵר
economy	trust	0.438	כַּלְכָּלָה
conveyancing	trust	0.438	שינוע
arbitrator	trust	0.438	בּוֹרֵר
emphasize	trust	0.438	להדגיש
exhaustive	trust	0.438	ממצה
abbot	trust	0.438	רֹאשׁ מִנזָר
atone	trust	0.438	לְכַפֵּר
cabinet	trust	0.438	קבינט
merci	trust	0.438	עניינים
tandem	trust	0.438	טנדם
elite	trust	0.438	עִלִית
inauguration	trust	0.438	חֲנוּכָּה
elect	trust	0.438	לבחור
encore	trust	0.438	הַדרָן
villager	trust	0.438	כַּפרִי
oracle	trust	0.438	נבואה
fate	trust	0.438	גוֹרָל
sun	trust	0.438	שמש
pay	trust	0.430	לְשַׁלֵם
base	trust	0.430	בסיס
bridal	trust	0.430	שֶׁל כְּלוּלוֹת
persuade	trust	0.430	לְשַׁכְנֵעַ
lender	trust	0.430	מַשׁאִיל
playful	trust	0.430	שובבה
occupant	trust	0.430	דייר
impressionable	trust	0.430	ניתן להשפיע
resources	trust	0.430	אֶמְצָעִי
repay	trust	0.430	לְהַחזִיר
toughness	trust	0.430	קשיחות
rule	trust	0.430	כְּלָל
elucidate	trust	0.430	לְהַבהִיר
utopian	trust	0.430	אוּטוֹפִּי
wealth	trust	0.430	עוֹשֶׁר
compact	trust	0.430	קוֹמפָּקטִי
errand	trust	0.430	שְׁלִיחוּת
simplify	trust	0.430	לפשט
neutrality	trust	0.430	אֲדִישׁוּת
count	trust	0.430	לספור
grit	trust	0.430	חצץ
differential	trust	0.430	דִיפֵרֶנציִאָלִי
blanket	trust	0.430	שְׂמִיכָה
hail	trust	0.430	בָּרָד
deacon	trust	0.430	כּוֹמֶר זוּטָר
sentry	trust	0.430	זָקִיף
bequest	trust	0.430	עִזָבוֹן
disclosed	trust	0.430	נחשף
cop	trust	0.430	שׁוֹטֵר
circle	trust	0.430	מעגל
grammar	trust	0.430	דקדוק
invite	trust	0.430	להזמין
estimable	trust	0.430	רָאוּי לְהַעֳרָכָה
maintenance	trust	0.422	תחזוקה
supplication	trust	0.422	תַחֲנוּן
fixed	trust	0.422	תוקן
accountant	trust	0.422	רואת חשבון
sing	trust	0.422	לָשִׁיר
eulogize	trust	0.422	לְהַספִּיד
easiest	trust	0.422	מרסי
dealings	trust	0.422	עסקאות
axiom	trust	0.422	אַקסִיוֹמָה
enablement	trust	0.422	הפעלה
diary	trust	0.422	יְוֹמָן
trading	trust	0.422	מִסְחָר
perennial	trust	0.422	רַב שְׁנָתִי
primer	trust	0.422	תֶחֶל
truss	trust	0.422	מִסבָּך
travel	trust	0.422	לִנְסוֹעַ
apprentice	trust	0.422	שׁוּליִה
hymn	trust	0.422	הִמנוֹן
theocratic	trust	0.422	תיאוקרטי
forum	trust	0.422	פוֹרוּם
continue	trust	0.422	לְהַמשִׁיך
supremacy	trust	0.422	עֶליוֹנוּת
wonderstruck	trust	0.422	mlk
probity	trust	0.422	יוֹשֶׁר
parish	trust	0.422	קהילה
treat	trust	0.422	טיפול
respite	trust	0.422	הֲפוּגָה
dominion	trust	0.422	שליטה
antiseptic	trust	0.422	מְחַטֵא
assignee	trust	0.422	נאמן
reconsideration	trust	0.422	שיקול מחדש
intend	trust	0.422	מתכוון
shopkeeper	trust	0.422	מוכר בחנות
commodore	trust	0.414	קוֹמוֹדוֹר
fellas	trust	0.414	לסביות
routine	trust	0.414	שגרה
cash	trust	0.414	כסף מזומן
labor	trust	0.414	עבודה
offering	trust	0.414	הַצָעָה
specialize	trust	0.414	לְהִתְמַחוֹת
gazette	trust	0.414	עִתוֹן רֵשׁמִי
choir	trust	0.414	מקהלה
cogent	trust	0.414	מְשַׁכנֵעַ
deference	trust	0.414	כָּבוֹד
serve	trust	0.414	לְשָׁרֵת
leap	trust	0.414	לִקְפּוֹץ
preservative	trust	0.414	מְשַׁמֵר
akin	trust	0.414	דומה
amortization	trust	0.414	פְּחָת
consort	trust	0.414	בַּת זוּג
salary	trust	0.414	שכר
incline	trust	0.414	לנטות
synod	trust	0.414	סינוד
gate	trust	0.414	שַׁעַר
conglomerate	trust	0.414	תַלקִיט
kudos	trust	0.414	כָּבוֹד
reporter	trust	0.414	כַתָב
trainer	trust	0.414	מְאַמֵן
athlete	trust	0.414	אַתלֵט
privilege	trust	0.414	זְכוּת
rapt	trust	0.414	נלהב
transaction	trust	0.414	עִסקָה
radar	trust	0.406	מכם
judged	trust	0.406	נשפט
legislator	trust	0.406	מְחוֹקֵק
dermatologist	trust	0.406	דֶרמָטוֹלוֹג
executor	trust	0.406	מוציא להורג
system	trust	0.406	מערכת
budget	trust	0.406	תַקצִיב
trophy	trust	0.406	פְּרָס
tree	trust	0.406	עֵץ
leisure	trust	0.406	פְּנַאִי
fitting	trust	0.406	הוֹלֵם
glorify	trust	0.406	לְפַאֵר
sanction	trust	0.406	סַנקצִיָה
reimbursement	trust	0.406	החזר
extol	trust	0.406	לְהַלֵל
patrol	trust	0.406	פַּטרוֹל
nation	trust	0.406	אוּמָה
linguist	trust	0.406	בַּלשָׁן
luxury	trust	0.406	מוּתָרוּת
abacus	trust	0.406	אַבַּקוּס
gentry	trust	0.398	מְיוּחָסִים
intense	trust	0.398	אִינטֶנסִיבִי
neutral	trust	0.398	ניטראלי
clearance	trust	0.398	מִרוָח
paths	trust	0.398	ירמיהו
iron	trust	0.398	בַּרזֶל
ground	trust	0.398	קרקע, אדמה
deluxe	trust	0.398	מפואר
clan	trust	0.398	שֶׁבֶט
climax	trust	0.398	שיא
electorate	trust	0.398	ציבור הבוחרים
merchandise	trust	0.398	סְחוֹרָה
favs	trust	0.398	הכי קל
eulogy	trust	0.398	הֶספֵּד
yearning	trust	0.398	גַעגוּעִים
explain	trust	0.398	להסביר
journalism	trust	0.398	עיתונות
nest	trust	0.398	קֵן
parietal	trust	0.398	קָדקֳדִי
fain	trust	0.398	חלש
pursue	trust	0.398	לרדוף
popular	trust	0.398	פופולרי
barter	trust	0.398	סַחַר חֲלִיפִין
glow	trust	0.398	לַהַט
depository	trust	0.398	מאגר
quaint	trust	0.398	מוּזָר
follower	trust	0.391	חָסִיד
surrogate	trust	0.391	תַחֲלִיף
grin	trust	0.391	לְגַחֵך
accounts	trust	0.391	חשבונות
chandler	trust	0.391	צ'נדלר
star	trust	0.391	כוכב
