English Word	Emotion	Emotion-Intensity-Score	Malayalam Word
indemnity	trust	0.445	നഷ്ടപരിഹാരം
governess	trust	0.438	ഭരണം
imagination	trust	0.438	ഭാവന
butler	trust	0.438	ബട്ട്ലർ
conformity	trust	0.438	അനുരൂപത
digit	trust	0.438	അക്കം
comptroller	trust	0.438	കൺട്രോളർ
economy	trust	0.438	സമ്പദ്
conveyancing	trust	0.438	കൈമാറുന്നു
arbitrator	trust	0.438	മദ്ധ്യസ്ഥൻ
emphasize	trust	0.438	പ്രാധാന്യം നൽകി
exhaustive	trust	0.438	സമഗ്രമായ
abbot	trust	0.438	മഠാധിപതി
atone	trust	0.438	പ്രായശ്ചിത്തം
cabinet	trust	0.438	കാബിനറ്റ്
merci	trust	0.438	കാര്യങ്ങൾ
tandem	trust	0.438	ടാൻഡം
elite	trust	0.438	വരേണ്യവർഗം
inauguration	trust	0.438	ഉദ്ഘാടനം
elect	trust	0.438	തെരഞ്ഞെടുക്കുക
encore	trust	0.438	എൻകോർ
villager	trust	0.438	ഗ്രാമീണൻ
oracle	trust	0.438	ഒറാക്കിൾ
fate	trust	0.438	വിധി
sun	trust	0.438	സൂര്യൻ
pay	trust	0.430	പണം നൽകുക
base	trust	0.430	അടിസ്ഥാനം
bridal	trust	0.430	വധു
persuade	trust	0.430	പ്രേരിപ്പിക്കുക
lender	trust	0.430	കടം കൊടുക്കുന്നവൻ
playful	trust	0.430	കളിയായ
occupant	trust	0.430	താമസക്കാരൻ
impressionable	trust	0.430	മതിപ്പുളവാക്കുന്ന
resources	trust	0.430	വിഭവങ്ങൾ
repay	trust	0.430	തിരിച്ചടയ്ക്കുക
toughness	trust	0.430	കാഠിന്യം
rule	trust	0.430	ഭരണം
elucidate	trust	0.430	വ്യക്തമാക്കുക
utopian	trust	0.430	ഉട്ടോപ്യൻ
wealth	trust	0.430	സമ്പത്ത്
compact	trust	0.430	ഒതുക്കമുള്ളത്
errand	trust	0.430	കാര്യം
simplify	trust	0.430	ലളിതമാക്കുക
neutrality	trust	0.430	നിഷ്പക്ഷത
count	trust	0.430	എണ്ണുക
grit	trust	0.430	ഗ്രിറ്റ്
differential	trust	0.430	വ്യത്യസ്തമായ
blanket	trust	0.430	പുതപ്പ്
hail	trust	0.430	ആലിപ്പഴം
deacon	trust	0.430	ഡീക്കൻ
sentry	trust	0.430	കാവൽക്കാരൻ
bequest	trust	0.430	വസ്വിയ്യത്ത്
disclosed	trust	0.430	വെളിപ്പെടുത്തി
cop	trust	0.430	പോലീസുകാരൻ
circle	trust	0.430	വൃത്തം
grammar	trust	0.430	വ്യാകരണം
invite	trust	0.430	ക്ഷണിക്കുക
estimable	trust	0.430	കണക്കാക്കാവുന്ന
maintenance	trust	0.422	പരിപാലനം
supplication	trust	0.422	അപേക്ഷ
fixed	trust	0.422	നിശ്ചിത
accountant	trust	0.422	അക്കൗണ്ടന്റ്
sing	trust	0.422	പാടുക
eulogize	trust	0.422	സ്തുതിക്കുക
easiest	trust	0.422	കരുണ
dealings	trust	0.422	ഇടപാടുകൾ
axiom	trust	0.422	സിദ്ധാന്തം
enablement	trust	0.422	പ്രാപ്തമാക്കൽ
diary	trust	0.422	ഡയറി
trading	trust	0.422	വ്യാപാരം
perennial	trust	0.422	വറ്റാത്ത
primer	trust	0.422	പ്രൈമർ
truss	trust	0.422	ട്രസ്
travel	trust	0.422	യാത്ര
apprentice	trust	0.422	അപ്രന്റീസ്
hymn	trust	0.422	ശ്ലോകം
theocratic	trust	0.422	ദിവ്യാധിപത്യം
forum	trust	0.422	ഫോറം
continue	trust	0.422	തുടരുക
supremacy	trust	0.422	മേൽക്കോയ്മ
wonderstruck	trust	0.422	mlk
probity	trust	0.422	പ്രോബിറ്റി
parish	trust	0.422	ഇടവക
treat	trust	0.422	ചികിത്സിക്കുക
respite	trust	0.422	വിശ്രമം
dominion	trust	0.422	ആധിപത്യം
antiseptic	trust	0.422	ആന്റിസെപ്റ്റിക്
assignee	trust	0.422	അസൈനി
reconsideration	trust	0.422	പുനരാലോചന
intend	trust	0.422	ഉദ്ദേശിക്കുന്നത്
shopkeeper	trust	0.422	കടയുടമ
commodore	trust	0.414	കമോഡോർ
fellas	trust	0.414	ലെസ്ബിയൻസ്
routine	trust	0.414	ദിനചര്യ
cash	trust	0.414	പണം
labor	trust	0.414	അധ്വാനം
offering	trust	0.414	വഴിപാട്
specialize	trust	0.414	സ്പെഷ്യലൈസ്
gazette	trust	0.414	ഗസറ്റ്
choir	trust	0.414	ഗായകസംഘം
cogent	trust	0.414	കോജന്റ്
deference	trust	0.414	ബഹുമാനം
serve	trust	0.414	സേവിക്കുക
leap	trust	0.414	കുതിച്ചുചാട്ടം
preservative	trust	0.414	പ്രിസർവേറ്റീവ്
akin	trust	0.414	സമാനമായ
amortization	trust	0.414	പണമടയ്ക്കൽ
consort	trust	0.414	ഭാര്യാഭർത്താക്കൻ
salary	trust	0.414	ശമ്പളം
incline	trust	0.414	ചരിവ്
synod	trust	0.414	സിനഡ്
gate	trust	0.414	ഗേറ്റ്
conglomerate	trust	0.414	ഒരു കൂട്ടം
kudos	trust	0.414	സ്തുതി
reporter	trust	0.414	ലേഖകന്
trainer	trust	0.414	പരിശീലകൻ
athlete	trust	0.414	കായികതാരം
privilege	trust	0.414	പദവി
rapt	trust	0.414	റാപ്റ്റ്
transaction	trust	0.414	ഇടപാട്
radar	trust	0.406	റഡാർ
judged	trust	0.406	വിധിച്ചു
legislator	trust	0.406	നിയമസഭാംഗം
dermatologist	trust	0.406	ഡെർമറ്റോളജിസ്റ്റ്
executor	trust	0.406	നടത്തിപ്പുകാരൻ
system	trust	0.406	സിസ്റ്റം
budget	trust	0.406	ബജറ്റ്
trophy	trust	0.406	ട്രോഫി
tree	trust	0.406	വൃക്ഷം
leisure	trust	0.406	ഒഴിവു സമയം
fitting	trust	0.406	ഫിറ്റിംഗ്
glorify	trust	0.406	മഹത്വപ്പെടുത്തുക
sanction	trust	0.406	അനുമതി
reimbursement	trust	0.406	തിരിച്ചടവ്
extol	trust	0.406	പ്രശംസിക്കുക
patrol	trust	0.406	പട്രോളിംഗ്
nation	trust	0.406	രാഷ്ട്രം
linguist	trust	0.406	ഭാഷാപണ്ഡിതൻ
luxury	trust	0.406	ആഡംബര
abacus	trust	0.406	അബാക്കസ്
gentry	trust	0.398	മാന്യൻ
intense	trust	0.398	തീവ്രമായ
neutral	trust	0.398	നിഷ്പക്ഷ
clearance	trust	0.398	ക്ലിയറൻസ്
paths	trust	0.398	ജെറമിയ
iron	trust	0.398	ഇരുമ്പ്
ground	trust	0.398	നിലം
deluxe	trust	0.398	ഡീലക്സ്
clan	trust	0.398	കുലം
climax	trust	0.398	ക്ലൈമാക്സ്
electorate	trust	0.398	വോട്ടർ
merchandise	trust	0.398	ചരക്ക്
favs	trust	0.398	ഏറ്റവും എളുപ്പമുള്ളത്
eulogy	trust	0.398	സ്തോത്രം
yearning	trust	0.398	കരുണയും
explain	trust	0.398	വിശദീകരിക്കാൻ
journalism	trust	0.398	പത്രപ്രവർത്തനം
nest	trust	0.398	കൂട്
parietal	trust	0.398	പരിയേറ്റൽ
fain	trust	0.398	ക്ഷീണം
pursue	trust	0.398	പിന്തുടരുക
popular	trust	0.398	ജനകീയമായ
barter	trust	0.398	കൈമാറ്റം
glow	trust	0.398	തിളക്കം
depository	trust	0.398	ഡിപ്പോസിറ്ററി
quaint	trust	0.398	വിചിത്രമായ
follower	trust	0.391	അനുയായി
surrogate	trust	0.391	പകരക്കാരൻ
grin	trust	0.391	ചിരിക്കുക
accounts	trust	0.391	അക്കൗണ്ടുകൾ
chandler	trust	0.391	ചാൻഡലർ
star	trust	0.391	നക്ഷത്രം
regardless	trust	0.391	അത്ഭുതപ്പെട്ടു
deal	trust	0.391	ഇടപാട്
armory	trust	0.391	ആയുധപ്പുര
messenger	trust	0.391	ദൂതൻ
recline	trust	0.391	ചാരിയിരിക്കുക
escort	trust	0.391	അകമ്പടി
stages	trust	0.391	കൂട്ടുകാരെ
translation	trust	0.391	വിവർത്തനം
eulogistic	trust	0.391	സ്തുതിപാഠം
intercession	trust	0.391	മാധ്യസ്ഥ്യം
usher	trust	0.391	അഷർ
downright	trust	0.391	തികച്ചും
horse	trust	0.391	കുതിര
paean	trust	0.391	പയൻ
homie	trust	0.391	റിലാൻസർ
baggage	trust	0.391	ബാഗ്
cube	trust	0.391	ക്യൂബ്
label	trust	0.383	ലേബൽ
plaudit	trust	0.383	പ്രശംസ
lean	trust	0.383	മെലിഞ്ഞ
culinary	trust	0.383	പാചകം
larger	trust	0.383	വലിയ
bartender	trust	0.383	മദ്യപാനി
crisp	trust	0.383	ചടുലമായ
faculty	trust	0.383	ഫാക്കൽറ്റി
gage	trust	0.383	ഗേജ്
curfew	trust	0.383	കർഫ്യു
fortune	trust	0.383	ഭാഗ്യം
bounty	trust	0.383	ഔദാര്യം
leaning	trust	0.383	ചായുന്നു
reparation	trust	0.383	നഷ്ടപരിഹാരം
encomiastic	trust	0.383	encomiastic
series	trust	0.383	പരമ്പര
edited	trust	0.383	പാതകൾ
possess	trust	0.383	കൈവശമാക്കുക
someday	trust	0.383	favs
clapping	trust	0.375	കൈകൊട്ടി
cover	trust	0.375	മൂടുക
sex	trust	0.375	ലൈംഗികത
adjust	trust	0.375	ക്രമീകരിക്കുക
bouquet	trust	0.375	പൂച്ചെണ്ട്
picnic	trust	0.375	പിക്നിക്
personalities	trust	0.375	ഘട്ടങ്ങൾ
assessor	trust	0.375	വിലയിരുത്തുന്നയാൾ
differences	trust	0.375	വ്യത്യാസങ്ങൾ
general	trust	0.375	പൊതുവായ
confederate	trust	0.375	കോൺഫെഡറേറ്റ്
desires	trust	0.375	പരിഗണിക്കാതെ
cosmopolitan	trust	0.367	കോസ്മോപൊളിറ്റൻ
manual	trust	0.367	മാനുവൽ
dogma	trust	0.367	പിടിവാശി
marine	trust	0.367	കടൽ
pretty	trust	0.367	സുന്ദരി
nestle	trust	0.367	നെസ്ലെ
garrison	trust	0.367	പട്ടാളം
throne	trust	0.367	സിംഹാസനം
superstar	trust	0.367	സൂപ്പർ താരം
senate	trust	0.367	സെനറ്റ്
dolphin	trust	0.367	ഡോൾഫിൻ
bursary	trust	0.367	ബർസറി
disclaim	trust	0.367	നിരാകരണം
knickers	trust	0.367	നിക്കറുകൾ
collateral	trust	0.367	ഈട്
marrow	trust	0.367	മജ്ജ
bargain	trust	0.367	വിലപേശൽ
magnet	trust	0.367	കാന്തം
swell	trust	0.367	വീർപ്പുമുട്ടുക
bailiff	trust	0.367	ജാമ്യക്കാരൻ
periodicity	trust	0.367	ആനുകാലികത
microscope	trust	0.367	സൂക്ഷ്മദർശിനി
money	trust	0.359	പണം
green	trust	0.359	പച്ച
lettered	trust	0.359	കത്തെഴുതിയത്
fender	trust	0.359	ഫെൻഡർ
promo	trust	0.359	പ്രമോ
dance	trust	0.359	നൃത്തം
phalanx	trust	0.359	ഫലാങ്ക്സ്
privileged	trust	0.359	വിശേഷാധികാരമുള്ള
mortgagee	trust	0.359	പണയം
boomerang	trust	0.359	ബൂമറാംഗ്
eulogium	trust	0.359	eulogium
roadster	trust	0.359	റോഡ്സ്റ്റർ
calls	trust	0.359	വിളിക്കുന്നു
circumstances	trust	0.359	സാഹചര്യങ്ങൾ
footing	trust	0.359	കാൽനടയായി
stark	trust	0.359	തീർത്തും
vulnerable	trust	0.359	ദുർബലമായ
fade	trust	0.359	മങ്ങുന്നു
aga	trust	0.359	ആഗ
maxim	trust	0.359	പരമാവധി
suggest	trust	0.352	നിർദ്ദേശിക്കുക
banker	trust	0.352	ബാങ്കർ
crescendo	trust	0.352	ക്രെസെൻഡോ
administrative	trust	0.352	ഭരണപരമായ
laser	trust	0.352	ലേസർ
show	trust	0.352	കാണിക്കുക
rave	trust	0.352	ആക്രോശിച്ചു
fuse	trust	0.352	ഫ്യൂസ്
poll	trust	0.352	വോട്ടെടുപ്പ്
tactics	trust	0.352	തന്ത്രങ്ങൾ
seals	trust	0.352	മുദ്രകൾ
font	trust	0.352	ഫോണ്ട്
attorney	trust	0.352	അഭിഭാഷകൻ
axiomatic	trust	0.352	അച്ചുതണ്ട്
holder	trust	0.344	ഹോൾഡർ
purr	trust	0.344	purr
proviso	trust	0.344	വ്യവസ്ഥ
playground	trust	0.344	കളിസ്ഥലം
servant	trust	0.344	സേവകൻ
dame	trust	0.344	ഡാം
lace	trust	0.344	നാട
weigh	trust	0.344	തൂക്കം
dealt	trust	0.344	കോളിൻസ്
petit	trust	0.344	ഹോമി
entertainment	trust	0.344	വിനോദം
bounce	trust	0.344	കുതിച്ചുയരുക
shoutout	trust	0.344	എഡിറ്റ് ചെയ്തു
clap	trust	0.344	കൈയടി
endless	trust	0.344	അനന്തമായ
opera	trust	0.336	ഓപ്പറ
estimation	trust	0.336	എസ്റ്റിമേഷൻ
lens	trust	0.336	ലെന്സ്
hairchalk	trust	0.336	എന്നെങ്കിലും
legislature	trust	0.336	നിയമസഭ
shoulder	trust	0.336	തോൾ
cement	trust	0.336	സിമന്റ്
food	trust	0.336	ഭക്ഷണം
repute	trust	0.336	പ്രശസ്തി
carol	trust	0.336	കരോൾ
county	trust	0.336	കൗണ്ടി
canons	trust	0.328	കാനോനുകൾ
gauging	trust	0.328	അളക്കൽ
execution	trust	0.328	വധശിക്ഷ
swear	trust	0.328	ആണയിടുക
wear	trust	0.328	ധരിക്കുക
theory	trust	0.328	സിദ്ധാന്തം
struggles	trust	0.328	ആഗ്രഹങ്ങൾ
youll	trust	0.328	ബെർമിനാറ്റ്
corporation	trust	0.328	കോർപ്പറേഷൻ
zeal	trust	0.328	ശുഷ്കാന്തി
unofficial	trust	0.320	അനൌദ്യോഗിക
disposed	trust	0.320	നീക്കം ചെയ്തു
heyday	trust	0.320	പ്രതാപകാലം
interior	trust	0.320	ഇന്റീരിയർ
proxy	trust	0.320	പ്രോക്സി
fill	trust	0.320	പൂരിപ്പിക്കുക
rod	trust	0.320	വടി
aksesoris	trust	0.320	ജൂവൽ
cap	trust	0.320	തൊപ്പി
clerical	trust	0.320	വൈദികൻ
sib	trust	0.320	സിബ്
pavement	trust	0.320	നടപ്പാത
girder	trust	0.320	അരക്കെട്ട്
darkest	trust	0.320	ബ്രിസ്റ്റോൾ
handgel	trust	0.320	വ്യക്തിത്വങ്ങൾ
prophylactic	trust	0.312	രോഗപ്രതിരോധം
pill	trust	0.312	ഗുളിക
spaniel	trust	0.312	സ്പാനിയൽ
veal	trust	0.312	കിടാവിന്റെ മാംസം
gubernatorial	trust	0.312	ഗവർണർ
bruh	trust	0.312	പോക്കറ്റ്ബാക്ക്
spa	trust	0.312	സ്പാ
smith	trust	0.312	സ്മിത്ത്
imperfections	trust	0.312	മോണ്ടെ
reseller	trust	0.312	അനക
hermit	trust	0.305	സന്യാസി
