English Word	Emotion	Emotion-Intensity-Score	Arabic Word
veteran	trust	0.555	مخضرم
destined	trust	0.555	متجه
auditor	trust	0.555	مدقق حسابات
privacy	trust	0.555	الإجمالية
restorative	trust	0.555	التصالحية
influential	trust	0.555	مؤثر
impartial	trust	0.555	نزيه
discretion	trust	0.555	حرية التصرف
foresight	trust	0.555	البصيرة
congruence	trust	0.555	التطابق
worship	trust	0.555	يعبد
constant	trust	0.555	مستمر
reunion	trust	0.555	جمع شمل
intuition	trust	0.555	البديهة
reconciliation	trust	0.555	تصالح
ambulance	trust	0.555	سياره اسعاف
defender	trust	0.555	مدافع
greatness	trust	0.555	عظمة
buddy	trust	0.555	صاحب
vote	trust	0.555	تصويت
physicist	trust	0.555	فيزيائي
prophet	trust	0.555	نبي
prevalent	trust	0.547	منتشر
eyewitness	trust	0.547	شاهد عيان
durable	trust	0.547	متين
prudent	trust	0.547	حصيف
securities	trust	0.547	ضمانات
salvation	trust	0.547	خلاص
govern	trust	0.547	حكم
law	trust	0.547	قانون
proud	trust	0.547	فخور
cheer	trust	0.547	يشجع
reinforcement	trust	0.547	تعزيز
promises	trust	0.547	حصل
invocation	trust	0.547	استدعاء
provide	trust	0.547	تزود
friendly	trust	0.547	ودي
commanding	trust	0.547	آمر
temperate	trust	0.547	معتدل
conciliation	trust	0.547	التوفيق
convent	trust	0.547	دير
heritage	trust	0.547	إرث
independence	trust	0.547	استقلال
rejoice	trust	0.547	نبتهج
engaging	trust	0.547	الانخراط
readiness	trust	0.547	الاستعداد
registry	trust	0.547	التسجيل
statement	trust	0.547	بيان
liberty	trust	0.547	حرية
forgive	trust	0.547	يغفر
ancestral	trust	0.547	اسلاف
impenetrable	trust	0.547	منيع
choices	trust	0.539	وعود
psalms	trust	0.539	المزامير
majority	trust	0.539	غالبية
antidote	trust	0.539	مضاد سمي
tantamount	trust	0.539	يساوي
perfect	trust	0.539	في احسن الاحوال
regularity	trust	0.539	انتظام
chronicle	trust	0.539	تسجيل الأحداث
ensemble	trust	0.539	الفرقة
applause	trust	0.539	تصفيق
obedience	trust	0.539	طاعة
aspiring	trust	0.539	تطمح
watchman	trust	0.539	رجل مراقبة
inimitable	trust	0.539	لا يضاهى
chastity	trust	0.539	العفة
architecture	trust	0.539	هندسة معمارية
stamina	trust	0.539	القدرة على التحمل
delightful	trust	0.539	مسعد
exalted	trust	0.539	تعالى
relevant	trust	0.539	ذو صلة
reinforcements	trust	0.539	التعزيزات
proctor	trust	0.539	بروكتور
immovable	trust	0.539	غير منقولة
instructions	trust	0.539	تعليمات
define	trust	0.539	حدد
uncensured	trust	0.539	غير خاضع للرقابة
institute	trust	0.539	معهد
responsive	trust	0.539	متجاوب
recovery	trust	0.539	التعافي
obliging	trust	0.539	مستعد لتقديم المساعدة
obvious	trust	0.539	بديهي
forefathers	trust	0.539	أجداد
eager	trust	0.539	حريص
inoculation	trust	0.539	تحصين
admitting	trust	0.539	الاعتراف
memorable	trust	0.539	لا تنسى
hospital	trust	0.531	مستشفى
rescue	trust	0.531	إنقاذ
deed	trust	0.531	الفعل
princely	trust	0.531	أميرية
retirement	trust	0.531	التقاعد
cradle	trust	0.531	مهد الحضارة
immunization	trust	0.531	تحصين
bloom	trust	0.531	إزهار
candid	trust	0.531	صريح
evergreen	trust	0.531	دائم الخضرة
ballot	trust	0.531	الاقتراع
accompaniment	trust	0.531	مرافقة
verily	trust	0.531	حقا
inseparable	trust	0.531	لا ينفصل
analyst	trust	0.531	المحلل
strive	trust	0.531	السعي
dependent	trust	0.531	يعتمد
heavens	trust	0.531	الجنة
answerable	trust	0.531	قابل للمساءلة
school	trust	0.531	المدرسة
terms	trust	0.531	مصلحات
center	trust	0.531	المركز
firstborn	trust	0.531	بكر
transcript	trust	0.531	نسخة طبق الأصل
fraternal	trust	0.531	الأخوية
omniscient	trust	0.531	العلم بكل شيء
seal	trust	0.531	عجل البحر
edification	trust	0.531	التنوير
doubtless	trust	0.531	بلا شك
deliverance	trust	0.531	خلاص
sponsor	trust	0.531	كفيل
expedient	trust	0.531	ملائم
bride	trust	0.531	عروس
refuge	trust	0.531	لجأ
approbation	trust	0.527	استحسان
chaplain	trust	0.523	قسيس
laureate	trust	0.523	الحائز على جائزة
liberate	trust	0.523	حرر
coronation	trust	0.523	تتويج
adoration	trust	0.523	هيام
countenance	trust	0.523	طلعة
honeymoon	trust	0.523	شهر العسل
connoisseur	trust	0.523	متذوق
notable	trust	0.523	ملحوظة
benedictory	trust	0.523	البركة
celebration	trust	0.523	احتفال
neighbor	trust	0.523	الجار
unbroken	trust	0.523	غير منقطع
award	trust	0.523	جائزة
improvement	trust	0.523	تحسين
hug	trust	0.523	حضن
graduation	trust	0.523	تخرُّج
correctness	trust	0.523	صواب
winning	trust	0.523	الفوز
paragon	trust	0.523	باراغون
ratify	trust	0.523	تصدق
powerful	trust	0.523	قوي
elevation	trust	0.523	ارتفاع
commonwealth	trust	0.523	برلمان المملكة المتحدة
account	trust	0.523	الحساب
unimpeached	trust	0.523	غير مبيض
taught	trust	0.523	يعلم
salutary	trust	0.523	مفيد
captivate	trust	0.523	يأسر
dictionary	trust	0.523	قاموس
nobility	trust	0.523	نبل
ourselves	trust	0.523	اختيارات
feeling	trust	0.518	شعور
amen	trust	0.516	آمين
committee	trust	0.516	لجنة
reverie	trust	0.516	خيالية
deserve	trust	0.516	استحق
fully	trust	0.516	تماما
compliment	trust	0.516	إطراء
obstetrician	trust	0.516	طبيب توليد
enchanted	trust	0.516	مسحور
inform	trust	0.516	يخبر
association	trust	0.516	جمعية
credit	trust	0.516	الإئتمان
passwords	trust	0.516	أنفسنا
freely	trust	0.516	بحرية
framework	trust	0.516	نطاق
nobleman	trust	0.516	النبيل
formative	trust	0.516	التكويني
tender	trust	0.516	مناقصة
measure	trust	0.516	يقيس
advent	trust	0.516	القدوم
management	trust	0.516	إدارة
confession	trust	0.516	اعتراف
remedy	trust	0.516	علاج
sentinel	trust	0.516	الحارس
pray	trust	0.516	يصلي
perpetuity	trust	0.516	إلى الأبد
tribunal	trust	0.516	محكمة
minded	trust	0.516	التفكير
organization	trust	0.516	منظمة
predominant	trust	0.516	غالب
volunteer	trust	0.509	تطوع
accolade	trust	0.508	احتضان
courtship	trust	0.508	تودد
patronage	trust	0.508	رعاية
philosopher	trust	0.508	فيلسوف
confessional	trust	0.508	الاعتراف
diversity	trust	0.508	تنوع
virgin	trust	0.508	عذراء
venerable	trust	0.508	جليل
policy	trust	0.508	سياسات
intact	trust	0.508	سليم
custodian	trust	0.508	وصي
automatic	trust	0.508	تلقائي
unsurpassed	trust	0.508	لا نظير لهما
shepherd	trust	0.508	الراعي
reward	trust	0.508	جائزة
beautification	trust	0.508	تجميل
medical	trust	0.508	طبي
constable	trust	0.508	شرطي
forgiving	trust	0.508	غفور
tolerance	trust	0.508	تفاوت
priest	trust	0.508	كاهن
enable	trust	0.508	يُمكَِن
vouch	trust	0.508	يضمن شخص
lieutenant	trust	0.508	أيتها الملازم
instruct	trust	0.508	إرشاد
housewife	trust	0.508	ربه منزل
admissible	trust	0.508	مقبول
sovereign	trust	0.508	ذات سيادة
amour	trust	0.508	amour
savor	trust	0.508	تذوق
darling	trust	0.500	حبيبي
related	trust	0.500	ذات صلة
infallibility	trust	0.500	العصمة من الخطأ
watchful	trust	0.500	يقظ
nerds	trust	0.500	كلمات السر
instruction	trust	0.500	تعليمات
doctrine	trust	0.500	عقيدة
birth	trust	0.500	ولادة
timing	trust	0.500	توقيت
infinity	trust	0.500	ما لا نهاية
religions	trust	0.500	المهووسين
warden	trust	0.500	حارس
optimist	trust	0.500	متفائل
apologetic	trust	0.500	اعتذاري
gateway	trust	0.500	بوابة
pontiff	trust	0.500	البابا
alive	trust	0.500	على قيد الحياة
indelible	trust	0.500	لا يمحى
personal	trust	0.500	شخصي
pious	trust	0.500	تقي
majesty	trust	0.500	جلالة
synchronize	trust	0.500	تزامن
guard	trust	0.500	يحمي
retain	trust	0.500	يحتفظ
romantic	trust	0.500	رومانسي
superman	trust	0.500	سوبرمان
info	trust	0.500	معلومات
backer	trust	0.500	مؤيد
undying	trust	0.500	لا يموت
vindication	trust	0.500	تبرئة
badge	trust	0.500	شارة
treasure	trust	0.500	كنز
guru	trust	0.500	جورو
church	trust	0.492	كنيسة
formality	trust	0.492	شكلي
contributor	trust	0.492	مساهم
radiance	trust	0.492	إشراق
psalm	trust	0.492	مزمور
laudatory	trust	0.492	مدح
grandchildren	trust	0.492	أحفاد
popularity	trust	0.492	شعبية
salute	trust	0.492	التحية
hosannah	trust	0.492	hosannah
attraction	trust	0.492	جاذبية
efforts	trust	0.492	حكم
privy	trust	0.492	خاص
improve	trust	0.492	تحسن
sheriff	trust	0.492	شريف
chairman	trust	0.492	رئيس
judgement	trust	0.492	الأمثال
harbor	trust	0.492	مرفأ
elegance	trust	0.492	أناقة
hardy	trust	0.492	هاردي
umpire	trust	0.492	حكم
constitute	trust	0.492	تشكل
proverbs	trust	0.492	الأديان
jubilant	trust	0.492	مبتهج
aspire	trust	0.492	أطمح
synonymous	trust	0.492	مرادف
inevitable	trust	0.492	حتمي
musical	trust	0.492	موسيقي
spokesman	trust	0.492	المتحدث باسم
endow	trust	0.492	هبة
fellow	trust	0.492	زميل
grow	trust	0.492	تنمو
moderator	trust	0.492	الوسيط
enjoy	trust	0.484	التمتع
found	trust	0.484	وجدت
armor	trust	0.484	درع
colonel	trust	0.484	كولونيل
referee	trust	0.484	حكم
favorite	trust	0.484	المفضل
assembly	trust	0.484	المجسم
romance	trust	0.484	رومانسي
confess	trust	0.484	اعترف
sweet	trust	0.484	حلو
crowning	trust	0.484	تتويج
forecast	trust	0.484	تنبؤ بالمناخ
affection	trust	0.484	تاثير
approbate	trust	0.484	موافق
path	trust	0.484	طريق
concord	trust	0.484	كونكورد
police	trust	0.484	شرطة
countryman	trust	0.484	مواطنه
income	trust	0.484	الإيرادات
ranger	trust	0.484	الحارس
depth	trust	0.484	عمق
like	trust	0.484	مثل
voucher	trust	0.484	فاتورة
diagnosis	trust	0.484	تشخبص
hire	trust	0.484	يؤجر
clean	trust	0.484	ينظف
laudation	trust	0.484	اشادة
arbiter	trust	0.484	حكم
purely	trust	0.477	بحتة
votive	trust	0.477	نذري
expect	trust	0.477	توقع
glory	trust	0.477	مجد
counted	trust	0.477	جهود
apologize	trust	0.477	يعتذر
sterling	trust	0.477	الجنيه الاسترليني
word	trust	0.477	كلمة
follow	trust	0.477	إتبع
sermon	trust	0.477	خطبة
consul	trust	0.477	قنصل
calculator	trust	0.477	آلة حاسبة
lamb	trust	0.477	لحم ضأن
veracity	trust	0.477	الموثوقية
matter	trust	0.477	قضيه
parliament	trust	0.477	البرلمان
lover	trust	0.477	حبيب
sacrifice	trust	0.477	تضحية
putative	trust	0.477	المفترض
preponderance	trust	0.477	الغلبة
landmark	trust	0.477	معلم معروف
nursery	trust	0.477	حضانة
mathematical	trust	0.477	رياضي
frank	trust	0.477	صريح
signature	trust	0.477	التوقيع
policeman	trust	0.477	الشرطي
episcopal	trust	0.477	الأسقفية
pastor	trust	0.477	القس
eagerness	trust	0.469	رغبه قويه
mighty	trust	0.469	الجبار
recruits	trust	0.469	المجندين
tribune	trust	0.469	منبر
author	trust	0.469	مؤلف
effective	trust	0.469	فعال
intended	trust	0.469	منوي
passion	trust	0.469	شغف
religion	trust	0.469	دين
flagship	trust	0.469	الرئيسية
immerse	trust	0.469	غمر
capacity	trust	0.469	الاهلية
associate	trust	0.469	مساعد
cashier	trust	0.469	أمين الصندوق
regal	trust	0.469	ملكي
dove	trust	0.469	حمامة
tutelage	trust	0.469	وصاية
underwrite	trust	0.469	توقيع وضمان الدفع
uncritical	trust	0.469	غير حرج
prefer	trust	0.469	تفضل
instructor	trust	0.469	معلم
gain	trust	0.469	يكسب
marshal	trust	0.469	مارشال
judgment	trust	0.469	حكم
judicious	trust	0.469	حكيم
top	trust	0.469	أعلى
title	trust	0.469	لقب
vicar	trust	0.469	القس
bridesmaid	trust	0.469	إشبينة العروس
commission	trust	0.469	لجنة
lifestyle	trust	0.461	أسلوب الحياة
aunt	trust	0.461	عمة
attendant	trust	0.461	المصاحبة
enroll	trust	0.461	يتسجل، يلتحق
priesthood	trust	0.461	كهنوت
trade	trust	0.461	تجارة
crucial	trust	0.461	مهم
moorings	trust	0.461	المراسي
kitten	trust	0.461	قطه صغيرة
medal	trust	0.461	ميدالية
oblige	trust	0.461	تجبر
manage	trust	0.461	تدبير
magnetic	trust	0.461	مغناطيسي
custody	trust	0.461	عهدة
necessarily	trust	0.461	بالضرورة
partake	trust	0.461	شارك
cautious	trust	0.461	الحذر
consecration	trust	0.461	تكريس
courier	trust	0.461	التوصيل
bank	trust	0.461	مصرف
lesson	trust	0.461	درس
patriarchal	trust	0.461	الأبوية
eventually	trust	0.461	تحسب
commerce	trust	0.461	تجارة
contains	trust	0.461	في النهاية
theological	trust	0.461	لاهوتي
socially	trust	0.461	يحتوي على
admitted	trust	0.461	اعترف
fortress	trust	0.461	قلعة
cathedral	trust	0.455	كاتدرائية
deputy	trust	0.453	النائب
commonplace	trust	0.453	مكان مألوف
puppy	trust	0.453	جرو
president	trust	0.453	رئيس
finally	trust	0.453	أخيرا
governor	trust	0.453	محافظ حاكم
synergistic	trust	0.453	تآزري
excited	trust	0.453	فرح
encomium	trust	0.453	إنكوميوم
chart	trust	0.453	جدول
perceive	trust	0.453	تصور شعور
insulation	trust	0.453	عازلة
present	trust	0.453	الحالي
oasis	trust	0.453	واحه
eagle	trust	0.453	نسر
exchange	trust	0.453	تبادل
foresee	trust	0.453	توقع
strategist	trust	0.453	استراتيجي
journeyman	trust	0.453	مياوم
dawn	trust	0.453	فَجر
laud	trust	0.453	يمدح
level	trust	0.453	مستوى
chairwoman	trust	0.453	رئيسة
tradesmen	trust	0.445	اجتماعيا
asserting	trust	0.445	مؤكدا
negotiate	trust	0.445	تفاوض
sensual	trust	0.445	حسي
chocolate	trust	0.445	شوكولاتة
crew	trust	0.445	طاقم
remains	trust	0.445	بقايا
dictum	trust	0.445	القول المأثور
theorem	trust	0.445	نظرية
sir	trust	0.445	سيدي المحترم
employ	trust	0.445	توظيف
usual	trust	0.445	معتاد
operation	trust	0.445	عملية
magnify	trust	0.445	كبر
director	trust	0.445	مدير
formula	trust	0.445	معادلة
chemist	trust	0.445	كيميائي
enliven	trust	0.445	إحياء
chancellor	trust	0.445	المستشار
orthodoxy	trust	0.445	الأرثوذكسية
lodging	trust	0.445	إقامة
exaltation	trust	0.445	إنسجام
lord	trust	0.445	رب
handbook	trust	0.445	كتيب
bridegroom	trust	0.445	العريس
matters	trust	0.445	التجار
orchestra	trust	0.445	أوركسترا
impart	trust	0.445	عرف
statistical	trust	0.445	إحصائية
indemnity	trust	0.445	تعويض
governess	trust	0.438	الحاكمة
imagination	trust	0.438	خيال
butler	trust	0.438	كبير الخدم
conformity	trust	0.438	المطابقة
digit	trust	0.438	رقم
comptroller	trust	0.438	مراقب الحسابات
economy	trust	0.438	اقتصاد
conveyancing	trust	0.438	نقل
arbitrator	trust	0.438	المحكم
emphasize	trust	0.438	يؤكد
exhaustive	trust	0.438	شاملة
abbot	trust	0.438	رئيس الدير
atone	trust	0.438	تكفير
cabinet	trust	0.438	خزانة
merci	trust	0.438	القضايا
tandem	trust	0.438	بالتزامن
elite	trust	0.438	نخبة
inauguration	trust	0.438	افتتاح
elect	trust	0.438	انتخب
encore	trust	0.438	الظهور
villager	trust	0.438	قروي
oracle	trust	0.438	وحي
fate	trust	0.438	قدر
sun	trust	0.438	الشمس
pay	trust	0.430	يدفع
base	trust	0.430	قاعدة
bridal	trust	0.430	زفافي
persuade	trust	0.430	اقناع
lender	trust	0.430	المقرض
playful	trust	0.430	مرح
occupant	trust	0.430	راكب
impressionable	trust	0.430	تأثر
resources	trust	0.430	مصادر
repay	trust	0.430	سداد
toughness	trust	0.430	صلابة
rule	trust	0.430	قاعدة
elucidate	trust	0.430	وضح
utopian	trust	0.430	طوباوية
wealth	trust	0.430	ثروة
compact	trust	0.430	المدمج
errand	trust	0.430	مأمورية
simplify	trust	0.430	تبسيط
neutrality	trust	0.430	الحياد
count	trust	0.430	عدد
grit	trust	0.430	مثابرة
