English Word	Emotion	Emotion-Intensity-Score	Thai Word
policy	trust	0.508	นโยบาย
intact	trust	0.508	ไม่บุบสลาย
custodian	trust	0.508	ผู้ดูแล
automatic	trust	0.508	อัตโนมัติ
unsurpassed	trust	0.508	ที่ไม่มีใครเทียบ
shepherd	trust	0.508	คนเลี้ยงแกะ
reward	trust	0.508	รางวัล
beautification	trust	0.508	เสริมสวย
medical	trust	0.508	ทางการแพทย์
constable	trust	0.508	ตำรวจ
forgiving	trust	0.508	ให้อภัย
tolerance	trust	0.508	ความอดทน
priest	trust	0.508	นักบวช
enable	trust	0.508	เปิดใช้งาน
vouch	trust	0.508	รับรอง
lieutenant	trust	0.508	ร้อยโท
instruct	trust	0.508	สั่งสอน
housewife	trust	0.508	แม่บ้าน
admissible	trust	0.508	ยอมรับได้
sovereign	trust	0.508	อธิปไตย
amour	trust	0.508	ความรัก
savor	trust	0.508	ลิ้มรส
darling	trust	0.500	ที่รัก
related	trust	0.500	ที่เกี่ยวข้อง
infallibility	trust	0.500	ความไม่ผิดพลาด
watchful	trust	0.500	ระวังตัว
nerds	trust	0.500	รหัสผ่าน
instruction	trust	0.500	คำแนะนำ
doctrine	trust	0.500	หลักคำสอน
birth	trust	0.500	การเกิด
timing	trust	0.500	เวลา
infinity	trust	0.500	อินฟินิตี้
religions	trust	0.500	เนิร์ด
warden	trust	0.500	ผู้คุม
optimist	trust	0.500	คนมองโลกในแง่ดี
apologetic	trust	0.500	ขอโทษ
gateway	trust	0.500	ประตู
pontiff	trust	0.500	สังฆราช
alive	trust	0.500	มีชีวิตอยู่
indelible	trust	0.500	ลบไม่ออก
personal	trust	0.500	ส่วนตัว
pious	trust	0.500	เคร่งศาสนา
majesty	trust	0.500	พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช
synchronize	trust	0.500	ประสาน
guard	trust	0.500	อารักขา
retain	trust	0.500	รักษา
romantic	trust	0.500	โรแมนติก
superman	trust	0.500	ซูเปอร์แมน
info	trust	0.500	ข้อมูล
backer	trust	0.500	ผู้สนับสนุน
undying	trust	0.500	อมตะ
vindication	trust	0.500	แก้ตัว
badge	trust	0.500	ป้าย
treasure	trust	0.500	สมบัติ
guru	trust	0.500	คุรุ
church	trust	0.492	คริสตจักร
formality	trust	0.492	พิธีการ
contributor	trust	0.492	ผู้มีส่วนร่วม
radiance	trust	0.492	ความสดชื่น
psalm	trust	0.492	สดุดี
laudatory	trust	0.492	สรรเสริญ
grandchildren	trust	0.492	หลาน
popularity	trust	0.492	ความนิยม
salute	trust	0.492	คำนับ
hosannah	trust	0.492	โฮซันนา
attraction	trust	0.492	สถานที่ท่องเที่ยว
efforts	trust	0.492	คำพิพากษา
privy	trust	0.492	องคมนตรี
improve	trust	0.492	ทำให้ดีขึ้น
sheriff	trust	0.492	นายอำเภอ
chairman	trust	0.492	ประธาน
judgement	trust	0.492	สุภาษิต
harbor	trust	0.492	ท่าเรือ
elegance	trust	0.492	ความสง่างาม
hardy	trust	0.492	บึกบึน
umpire	trust	0.492	กรรมการ
constitute	trust	0.492	เป็น
proverbs	trust	0.492	ศาสนา
jubilant	trust	0.492	ความปีติยินดี
aspire	trust	0.492	ทะเยอทะยาน
synonymous	trust	0.492	ตรงกัน
inevitable	trust	0.492	หลีกเลี่ยงไม่ได้
musical	trust	0.492	ดนตรี
spokesman	trust	0.492	โฆษก
endow	trust	0.492	บริจาค
fellow	trust	0.492	เพื่อน
grow	trust	0.492	เติบโต
moderator	trust	0.492	พิธีกร
enjoy	trust	0.484	เพลิดเพลิน
found	trust	0.484	พบ
armor	trust	0.484	เกราะ
colonel	trust	0.484	พันเอก
referee	trust	0.484	ผู้ตัดสิน
favorite	trust	0.484	ที่ชื่นชอบ
assembly	trust	0.484	การประกอบ
romance	trust	0.484	โรแมนติก
confess	trust	0.484	สารภาพ
sweet	trust	0.484	หวาน
crowning	trust	0.484	สวมมงกุฎ
forecast	trust	0.484	พยากรณ์
affection	trust	0.484	ความเสน่หา
approbate	trust	0.484	เหมาะสม
path	trust	0.484	เส้นทาง
concord	trust	0.484	ความสามัคคี
police	trust	0.484	ตำรวจ
countryman	trust	0.484	คนบ้านนอก
income	trust	0.484	รายได้
ranger	trust	0.484	ตำรวจท้องถิ่น
depth	trust	0.484	ความลึก
like	trust	0.484	ชอบ
voucher	trust	0.484	บัตรกำนัล
diagnosis	trust	0.484	การวินิจฉัย
hire	trust	0.484	จ้าง
clean	trust	0.484	ทำความสะอาด
laudation	trust	0.484	ยกย่อง
arbiter	trust	0.484	อนุญาโตตุลาการ
purely	trust	0.477	อย่างหมดจด
votive	trust	0.477	คำปฏิญาณ
expect	trust	0.477	คาดหวัง
glory	trust	0.477	ความรุ่งโรจน์
counted	trust	0.477	ความพยายาม
apologize	trust	0.477	ขอโทษ
sterling	trust	0.477	สเตอร์ลิง
word	trust	0.477	คำ
follow	trust	0.477	ติดตาม
sermon	trust	0.477	เทศน์
consul	trust	0.477	กงสุล
calculator	trust	0.477	เครื่องคิดเลข
lamb	trust	0.477	เนื้อแกะ
veracity	trust	0.477	ความจริง
matter	trust	0.477	เรื่อง
parliament	trust	0.477	รัฐสภา
lover	trust	0.477	คนรัก
sacrifice	trust	0.477	เสียสละ
putative	trust	0.477	สมมุติ
preponderance	trust	0.477	ความเหนือกว่า
landmark	trust	0.477	แลนด์มาร์ค
nursery	trust	0.477	สถานรับเลี้ยงเด็ก
mathematical	trust	0.477	คณิตศาสตร์
frank	trust	0.477	ตรงไปตรงมา
signature	trust	0.477	ลายเซ็น
policeman	trust	0.477	ตำรวจ
episcopal	trust	0.477	พระสังฆราช
pastor	trust	0.477	บาทหลวง
eagerness	trust	0.469	ความกระตือรือร้น
mighty	trust	0.469	ทรงพลัง
recruits	trust	0.469	รับสมัคร
tribune	trust	0.469	ทริบูน
author	trust	0.469	ผู้เขียน
effective	trust	0.469	มีประสิทธิภาพ
intended	trust	0.469	ตั้งใจ
passion	trust	0.469	ความชอบ
religion	trust	0.469	ศาสนา
flagship	trust	0.469	เรือธง
immerse	trust	0.469	ดื่มด่ำ
capacity	trust	0.469	ความจุ
associate	trust	0.469	ที่เกี่ยวข้อง
cashier	trust	0.469	แคชเชียร์
regal	trust	0.469	ราชา
dove	trust	0.469	นกพิราบ
tutelage	trust	0.469	การปกครอง
underwrite	trust	0.469	รับประกัน
uncritical	trust	0.469	ไม่สำคัญ
prefer	trust	0.469	ชอบมากกว่า
instructor	trust	0.469	อาจารย์
gain	trust	0.469	ได้รับ
marshal	trust	0.469	จอมพล
judgment	trust	0.469	คำพิพากษา
judicious	trust	0.469	รอบคอบ
top	trust	0.469	สูงสุด
title	trust	0.469	ชื่อ
vicar	trust	0.469	เจ้าอาวาส
bridesmaid	trust	0.469	เพื่อนเจ้าสาว
commission	trust	0.469	คณะกรรมการ
lifestyle	trust	0.461	ไลฟ์สไตล์
aunt	trust	0.461	ป้า
attendant	trust	0.461	ผู้ดูแล
enroll	trust	0.461	ลงทะเบียน
priesthood	trust	0.461	ฐานะปุโรหิต
trade	trust	0.461	ซื้อขาย
crucial	trust	0.461	สำคัญ
moorings	trust	0.461	ท่าจอดเรือ
kitten	trust	0.461	ลูกแมว
medal	trust	0.461	เหรียญ
oblige	trust	0.461	บังคับ
manage	trust	0.461	จัดการ
magnetic	trust	0.461	แม่เหล็ก
custody	trust	0.461	การดูแล
necessarily	trust	0.461	อย่างจำเป็น
partake	trust	0.461	เข้าร่วม
cautious	trust	0.461	ระมัดระวัง
consecration	trust	0.461	ถวาย
courier	trust	0.461	คนส่งของ
bank	trust	0.461	ธนาคาร
lesson	trust	0.461	บทเรียน
patriarchal	trust	0.461	ปรมาจารย์
eventually	trust	0.461	นับ
commerce	trust	0.461	พาณิชย์
contains	trust	0.461	ในท้ายที่สุด
theological	trust	0.461	เทววิทยา
socially	trust	0.461	ประกอบด้วย
admitted	trust	0.461	ที่ยอมรับ
fortress	trust	0.461	ป้อม
cathedral	trust	0.455	มหาวิหาร
deputy	trust	0.453	รอง
commonplace	trust	0.453	ธรรมดา
puppy	trust	0.453	ลูกสุนัข
president	trust	0.453	ประธาน
finally	trust	0.453	ในที่สุด
governor	trust	0.453	ผู้ว่าราชการจังหวัด
synergistic	trust	0.453	การทำงานร่วมกัน
excited	trust	0.453	ตื่นเต้น
encomium	trust	0.453	encomium
chart	trust	0.453	แผนภูมิ
perceive	trust	0.453	รับรู้
insulation	trust	0.453	ฉนวนกันความร้อน
present	trust	0.453	ปัจจุบัน
oasis	trust	0.453	โอเอซิส
eagle	trust	0.453	อินทรี
exchange	trust	0.453	แลกเปลี่ยน
foresee	trust	0.453	คาด
strategist	trust	0.453	นักยุทธศาสตร์
journeyman	trust	0.453	นักเดินทาง
dawn	trust	0.453	รุ่งอรุณ
laud	trust	0.453	ชม
level	trust	0.453	ระดับ
chairwoman	trust	0.453	ประธานหญิง
tradesmen	trust	0.445	เข้าสังคม
asserting	trust	0.445	ยืนยัน
negotiate	trust	0.445	ต่อรอง
sensual	trust	0.445	เย้ายวน
chocolate	trust	0.445	ช็อคโกแลต
crew	trust	0.445	ลูกทีม
remains	trust	0.445	ซาก
dictum	trust	0.445	คำสั่ง
theorem	trust	0.445	ทฤษฎีบท
sir	trust	0.445	ท่าน
employ	trust	0.445	จ้าง
usual	trust	0.445	ตามปกติ
operation	trust	0.445	การดำเนินการ
magnify	trust	0.445	ขยาย
director	trust	0.445	ผู้อำนวยการ
formula	trust	0.445	สูตร
chemist	trust	0.445	นักเคมี
enliven	trust	0.445	ทำให้มีชีวิตชีวา
chancellor	trust	0.445	นายกรัฐมนตรี
orthodoxy	trust	0.445	orthodoxy
lodging	trust	0.445	ที่พัก
exaltation	trust	0.445	ความสูงส่ง
lord	trust	0.445	ลอร์ด
handbook	trust	0.445	คู่มือ
bridegroom	trust	0.445	เจ้าบ่าว
matters	trust	0.445	พ่อค้า
orchestra	trust	0.445	วงออเคสตรา
impart	trust	0.445	บอก
statistical	trust	0.445	สถิติ
indemnity	trust	0.445	การชดใช้ค่าเสียหาย
governess	trust	0.438	ผู้ปกครอง
imagination	trust	0.438	จินตนาการ
butler	trust	0.438	พ่อบ้าน
conformity	trust	0.438	ความสอดคล้อง
digit	trust	0.438	ตัวเลข
comptroller	trust	0.438	เจ้าหน้าที่บัญชี
economy	trust	0.438	เศรษฐกิจ
conveyancing	trust	0.438	ลำเลียง
