English Word	Emotion	Emotion-Intensity-Score	Khmer Word
fidelity	trust	0.633	ភាពស្មោះត្រង់
soundness	trust	0.633	សំឡេង
important	trust	0.633	សំខាន់
homage	trust	0.633	គោរព
legitimacy	trust	0.633	ភាពស្របច្បាប់
fortitude	trust	0.633	កម្លាំង
deepest	trust	0.633	ទំនាក់ទំនង
approved	trust	0.633	អនុម័ត
courageous	trust	0.633	ក្លាហាន
devotional	trust	0.633	ការលះបង់
endorse	trust	0.633	គាំទ្រ
backbone	trust	0.633	ឆ្អឹងខ្នង
authorize	trust	0.633	អនុញ្ញាត
practiced	trust	0.633	បានអនុវត្ត
sanctification	trust	0.633	ការរាប់ជាបរិសុទ្ធ
hopeful	trust	0.633	សង្ឃឹម
convincing	trust	0.633	បញ្ចុះបញ្ចូល
bless	trust	0.633	ប្រទានពរ
angel	trust	0.625	ទេវតា
authorization	trust	0.625	ការអនុញ្ញាត
assured	trust	0.625	ធានា
purify	trust	0.625	បន្សុទ្ធ
caretaker	trust	0.625	អ្នកមើលថែ
regard	trust	0.625	គោរព
profound	trust	0.625	ស៊ីជម្រៅ
achievement	trust	0.625	សមិទ្ធិផល
evident	trust	0.625	ភស្តុតាង
positivity	trust	0.625	ភាពវិជ្ជមាន
communication	trust	0.625	ការ​ទំនាក់ទំនង
professorship	trust	0.625	សាស្រ្តាចារ្យ
blessing	trust	0.625	ពរជ័យ
beliefs	trust	0.625	ជ្រៅបំផុត។
encourage	trust	0.625	លើកទឹកចិត្ត
fireman	trust	0.625	អ្នកពន្លត់អគ្គីភ័យ
majestic	trust	0.625	អស្ចារ្យ
civilized	trust	0.625	ស៊ីវិល័យ
certify	trust	0.625	បញ្ជាក់
wonderful	trust	0.625	អស្ចារ្យ
engaged	trust	0.625	ភ្ជាប់ពាក្យ
accurate	trust	0.625	ត្រឹមត្រូវ។
approvement	trust	0.617	ការយល់ព្រម
optimism	trust	0.617	សុទិដ្ឋិនិយម
planning	trust	0.617	ការធ្វើផែនការ
believer	trust	0.617	អ្នកជឿ
advice	trust	0.617	ដំបូន្មាន
commend	trust	0.617	សរសើរ
gospel	trust	0.617	ដំណឹងល្អ
objective	trust	0.617	គោលបំណង
rational	trust	0.617	ហេតុផល
cherish	trust	0.617	ស្រឡាញ់
constantly	trust	0.617	ជានិច្ច
haven	trust	0.617	ជម្រក
fundamental	trust	0.617	មូលដ្ឋាន
bedrock	trust	0.617	ថ្មគោល
accord	trust	0.617	ស្រប
triumphant	trust	0.617	ជ័យជំនះ
surety	trust	0.617	ធានា
testament	trust	0.617	សក្ខីកម្ម
absolution	trust	0.617	ការរំលាយ
truce	trust	0.617	បទឈប់បាញ់
reassure	trust	0.617	ធានាឡើងវិញ
appreciation	trust	0.617	ការ​កោតសរសើរ
qualities	trust	0.617	គុណភាព
passionate	trust	0.617	ងប់ងល់
good	trust	0.617	ល្អ
unimpeachable	trust	0.617	មិនអាចចោទប្រកាន់បាន។
corroborate	trust	0.617	បញ្ជាក់
thoughtful	trust	0.617	គិតគូរ
heroine	trust	0.617	វីរនារី
teach	trust	0.617	បង្រៀន
god	trust	0.617	ព្រះ
attentive	trust	0.617	យកចិត្តទុកដាក់
scripture	trust	0.609	គម្ពីរ
civilization	trust	0.609	អរិយធម៌
magnificence	trust	0.609	ភាពអស្ចារ្យ
recommend	trust	0.609	ណែនាំ
progression	trust	0.609	វឌ្ឍនភាព
steward	trust	0.609	អ្នកបម្រើ
purification	trust	0.609	ការបន្សុត
patron	trust	0.609	អ្នកឧបត្ថម្ភ
praiseworthy	trust	0.609	គួរឲ្យសរសើរ
heal	trust	0.609	ជាសះស្បើយ
considerate	trust	0.609	ពិចារណា
blessings	trust	0.609	ពរជ័យ
mediator	trust	0.609	អ្នកសម្របសម្រួល
babysitter	trust	0.609	អ្នក​ថែ​ក្មេង
notary	trust	0.609	សារការី
awareness	trust	0.609	ការយល់ដឹង
vetted	trust	0.609	ជំនឿ
excel	trust	0.609	excel
happy	trust	0.609	រីករាយ
praise	trust	0.609	សរសើរ
brilliant	trust	0.609	អស្ចារ្យ
liking	trust	0.609	ចូលចិត្ត
definitive	trust	0.609	ច្បាស់លាស់
comfort	trust	0.609	ការលួងលោម
officer	trust	0.609	មន្ត្រី
peace	trust	0.602	សន្តិភាព
serenity	trust	0.602	ភាពស្ងប់ស្ងាត់
unquestionable	trust	0.602	មិនអាចប្រកែកបាន។
embrace	trust	0.602	ឱប
identify	trust	0.602	កំណត់អត្តសញ្ញាណ
inspired	trust	0.602	បំផុសគំនិត
steady	trust	0.602	ស្ថិរភាព
nun	trust	0.602	ដូនជី
guarded	trust	0.602	យាម
symmetry	trust	0.602	ស៊ីមេទ្រី
mainstay	trust	0.602	មេ
fulfill	trust	0.602	បំពេញ
humility	trust	0.602	ភាពរាបទាប
helpful	trust	0.602	មានប្រយោជន៍
transcendence	trust	0.602	វិញ្ញាសា
unconditional	trust	0.602	ដោយគ្មានលក្ខខណ្ឌ
brave	trust	0.602	ក្លាហាន
brighten	trust	0.602	ភ្លឺ
experienced	trust	0.602	មានបទពិសោធន៍
enlightenment	trust	0.602	ការត្រាស់ដឹង
sympathetic	trust	0.602	អាណិតអាសូរ
witness	trust	0.602	សាក្សី
vigilant	trust	0.594	ការប្រុងប្រយ័ត្ន
ministry	trust	0.594	ក្រសួង
admiral	trust	0.594	ឧត្តមនាវី
vigilance	trust	0.594	ការប្រុងប្រយ័ត្ន
depend	trust	0.594	អាស្រ័យ
generosity	trust	0.594	សប្បុរសធម៌
befriend	trust	0.594	មិត្តភក្ដិ
complimentary	trust	0.594	ឥតគិតថ្លៃ
assessment	trust	0.594	ការវាយតម្លៃ
fairly	trust	0.594	ស្មើភាព
enlighten	trust	0.594	បំភ្លឺ
strengthen	trust	0.594	ពង្រឹង
nurse	trust	0.594	គិលានុបដ្ឋាយិកា
endowment	trust	0.594	អំណោយទាន
visionary	trust	0.594	ចក្ខុវិស័យ
praised	trust	0.594	សរសើរ
eminence	trust	0.594	ភាពល្បីល្បាញ
marry	trust	0.594	រៀបការ
generous	trust	0.594	សប្បុរស
gratitude	trust	0.594	ការដឹងគុណ
sage	trust	0.594	ឥសី
tranquility	trust	0.594	ភាពស្ងប់ស្ងាត់
openly	trust	0.594	ដោយបើកចំហ
grant	trust	0.594	ជំនួយ
spouse	trust	0.594	ប្តីប្រពន្ធ
philanthropic	trust	0.594	សប្បុរសធម៌
regent	trust	0.594	រាជានុសិទ្ធិ
substantiate	trust	0.594	ភស្តុតាង
commendation	trust	0.594	ការសរសើរ
council	trust	0.594	ក្រុមប្រឹក្សា
efficient	trust	0.594	ប្រសិទ្ធភាព
sweetheart	trust	0.589	សម្លាញ់
bylaw	trust	0.586	ច្បាប់
magnificent	trust	0.586	អស្ចារ្យ
designation	trust	0.586	ការកំណត់
godly	trust	0.586	ព្រះ
seniority	trust	0.586	អតីតភាពការងារ
conservation	trust	0.586	ការអភិរក្ស
educational	trust	0.586	អប់រំ
rooted	trust	0.586	ឫសគល់
inheritance	trust	0.586	មរតក
diplomacy	trust	0.586	ការទូត
mate	trust	0.586	មិត្តរួម
convince	trust	0.586	បញ្ចុះបញ្ចូល
unfailing	trust	0.586	មិនបរាជ័យ
share	trust	0.586	ចែករំលែក
monk	trust	0.586	ព្រះសង្ឃ
constitutional	trust	0.586	រដ្ឋធម្មនុញ្ញ
lovely	trust	0.586	គួរឱ្យស្រឡាញ់
compliance	trust	0.586	ការអនុលោមតាម
attest	trust	0.586	បញ្ជាក់
victory	trust	0.586	ជ័យជំនះ
serene	trust	0.586	ស្ងប់ស្ងាត់
checklist	trust	0.586	បញ្ជីត្រួតពិនិត្យ
husbandry	trust	0.586	កសិកម្ម
enjoying	trust	0.586	រីករាយ
revere	trust	0.586	គោរព
tribe	trust	0.586	កុលសម្ព័ន្ធ
meritorious	trust	0.586	កុសល
joyful	trust	0.586	រីករាយ
delegate	trust	0.586	ប្រតិភូ
helper	trust	0.586	ជំនួយ
angelic	trust	0.586	ទេវតា
ambition	trust	0.586	មហិច្ឆតា
father	trust	0.586	ឪពុក
acclaim	trust	0.586	អបអរសាទរ
testimony	trust	0.586	ទីបន្ទាល់
collectively	trust	0.586	រួម
sobriety	trust	0.586	សុជីវធម៌
prestige	trust	0.586	កិត្យានុភាព
firmness	trust	0.586	ភាពរឹងមាំ
structural	trust	0.578	រចនាសម្ព័ន្ធ
impartiality	trust	0.578	ភាពមិនលំអៀង
navigator	trust	0.578	អ្នករុករក
judge	trust	0.578	ចៅក្រម
shelter	trust	0.578	ទីជំរក
coexisting	trust	0.578	រួមរស់ជាមួយគ្នា
unquestioned	trust	0.578	ដោយគ្មានសំណួរ
careful	trust	0.578	ប្រយ័ត្ន
obey	trust	0.578	គោរពប្រតិបត្តិ
professor	trust	0.578	សាស្រ្តាចារ្យ
convinced	trust	0.578	ជឿជាក់
communion	trust	0.578	ការរួបរួម
cheerfulness	trust	0.578	ភាពរីករាយ
inviting	trust	0.578	ការអញ្ជើញ
irrefutable	trust	0.578	មិនអាចប្រកែកបាន។
commandant	trust	0.578	មេបញ្ជាការ
smile	trust	0.578	ញញឹម
authoritative	trust	0.578	អនុញ្ញាត
philanthropist	trust	0.578	សប្បុរសជន
legalized	trust	0.578	ស្របច្បាប់
adore	trust	0.578	គោរព
upright	trust	0.578	ត្រង់
revival	trust	0.578	ការរស់ឡើងវិញ
dutiful	trust	0.578	កាតព្វកិច្ច
watchdog	trust	0.578	អ្នកឃ្លាំមើល
apostle	trust	0.570	សាវក
volunteers	trust	0.570	អ្នកស្ម័គ្រចិត្ត
immaculate	trust	0.570	ឥតខ្ចោះ
adhering	trust	0.570	ការប្រកាន់ខ្ជាប់
unquestionably	trust	0.570	ដោយមិនសង្ស័យ
advise	trust	0.570	ណែនាំ
punctual	trust	0.570	ទាន់ពេលវេលា
consult	trust	0.570	ពិគ្រោះ
ordinance	trust	0.570	ពិធីការ
complement	trust	0.570	បំពេញបន្ថែម
modest	trust	0.570	ល្មម
everlasting	trust	0.570	អស់កល្បជានិច្ច
compass	trust	0.570	ត្រីវិស័យ
heavenly	trust	0.570	ស្ថានសួគ៌
determinate	trust	0.570	កំណត់
counsellor	trust	0.570	ទីប្រឹក្សា
abundance	trust	0.570	ភាពសម្បូរបែប
guide	trust	0.570	ណែនាំ
earned	trust	0.570	ពិនិត្យ
pedigree	trust	0.570	ពូជពង្ស
relative	trust	0.570	សាច់ញាតិ
principal	trust	0.570	នាយកសាលា
plausible	trust	0.570	ដែលអាចជឿទុកចិត្តបាន។
collaborator	trust	0.570	អ្នកសហការ
connective	trust	0.570	តភ្ជាប់
corroboration	trust	0.570	ការបញ្ជាក់
insure	trust	0.570	ធានា
pilot	trust	0.570	អ្នកបើកយន្តហោះ
unequivocal	trust	0.570	មិនច្បាស់លាស់
matron	trust	0.570	matron
cuddle	trust	0.570	ថើប
measured	trust	0.570	វាស់វែង
fort	trust	0.562	បន្ទាយ
treasurer	trust	0.562	ហិរញ្ញិក
apostolic	trust	0.562	សាវក
save	trust	0.562	រក្សាទុក
frankness	trust	0.562	ភាពស្មោះត្រង់
insight	trust	0.562	ការយល់ដឹង
admit	trust	0.562	ទទួលស្គាល់
earn	trust	0.562	រកបាន
remarkable	trust	0.562	គួរឱ្យកត់សម្គាល់
strong	trust	0.562	ខ្លាំង
content	trust	0.562	មាតិកា
vitality	trust	0.562	ភាពរឹងមាំ
prize	trust	0.562	រង្វាន់
vigorous	trust	0.562	ខ្លាំង
congregation	trust	0.562	ក្រុមជំនុំ
uplift	trust	0.562	លើក
spotless	trust	0.562	គ្មានកន្លែង
devout	trust	0.562	លះបង់
soothing	trust	0.562	បន្ធូរអារម្មណ៍
miracle	trust	0.562	អព្ភូតហេតុ
cohesion	trust	0.562	ភាពស្អិតរមួត
lovemaking	trust	0.562	ស្នេហា
curable	trust	0.562	អាចព្យាបាលបាន។
pleasant	trust	0.562	រីករាយ
jury	trust	0.562	គណៈវិនិច្ឆ័យ
pertinent	trust	0.562	ពាក់ព័ន្ធ
succeeding	trust	0.562	ជោគជ័យ
concordance	trust	0.562	ភាពស្របគ្នា។
jurist	trust	0.562	មេធាវី
applaud	trust	0.562	អបអរសាទរ
ordination	trust	0.562	ការតែងតាំង
compensate	trust	0.562	ប៉ះប៉ូវ
patience	trust	0.555	ការអត់ធ្មត់
mediate	trust	0.555	សម្រុះសម្រួល
coach	trust	0.555	គ្រូបង្វឹក
illumination	trust	0.555	ការបំភ្លឺ
cultivate	trust	0.555	ដាំដុះ
providing	trust	0.555	ការផ្តល់
precedence	trust	0.555	អាទិភាព
exalt	trust	0.555	លើកតម្កើង
succeed	trust	0.555	ជោគជ័យ
inclusion	trust	0.555	ការដាក់បញ្ចូល
meditate	trust	0.555	សមាធិ
coalesce	trust	0.555	រួម
betrothed	trust	0.555	បានរៀបការ
midwife	trust	0.555	ឆ្មប
veteran	trust	0.555	ជើងចាស់
destined	trust	0.555	វាសនា
auditor	trust	0.555	សវនករ
privacy	trust	0.555	ឯកជនភាព
restorative	trust	0.555	ស្តារឡើងវិញ
influential	trust	0.555	មានឥទ្ធិពល
impartial	trust	0.555	មិនលំអៀង
discretion	trust	0.555	ឆន្ទានុសិទ្ធិ
foresight	trust	0.555	ការមើលឃើញទុកជាមុន
congruence	trust	0.555	ការ​ចុះ​សម្រុង​គ្នា
worship	trust	0.555	ថ្វាយបង្គំ
constant	trust	0.555	ថេរ
reunion	trust	0.555	ការជួបជុំគ្នា។
intuition	trust	0.555	វិចារណញាណ
