Online Post ID,Twitter ID,Related Online Post ID,Source ID,Online Post Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Off-topic,Language
20181772,917434519095054337,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181773,917434496533909506,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181774,917434465806442496,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181775,917434374899097600,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181776,917434331479539712,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181777,917434326614241282,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181778,917434314840772609,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181779,917434314622668800,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181780,917434276081225730,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181781,917434269777219584,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181782,917434257504702464,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181783,917434234771525632,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20181784,917434226257154049,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181785,917434217788821504,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181786,917434184817348609,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181787,917434151791415306,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181788,917434139921575937,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181789,917434128064184320,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181790,917434123312156673,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181791,917434121068060672,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181792,917434087454969856,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181793,917434078445621254,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181794,917434045524520961,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181795,917434024230080513,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181796,917433981305487360,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181797,917433971675451392,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181798,917433965186777089,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20181799,917433961277808643,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181800,917433942575341571,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181801,917433931695312896,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181802,917433904780464128,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181803,917433901731151873,,SNS-1-2018,,1,positive,trust,0,0,1,0,2
20181804,917433850262941697,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181805,917433839026352133,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181806,917433833003372544,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181807,917433804221972480,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181808,917433803530031105,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181809,917433750467874817,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181810,917433743857549314,,SNS-1-2018,,1,positive,trust,0,0,1,0,2
20181811,917433735666118657,,SNS-1-2018,,1,positive,joy,0,0,1,0,0
20181812,917433674358018048,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181813,917433647430500357,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181814,917433602341855236,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181815,917433562739113984,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181816,917433521173606400,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181817,917433499560435712,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181818,917995957140238336,,SNS-1-2018,,1,negative,disgust,0,0,1,0,0
20181819,917881161891893250,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181820,917839734277394435,,SNS-1-2018,,1,negative,anger,0,1,0,1,0
20181821,917833907571167232,,SNS-1-2018,,1,negative,disgust,0,0,1,0,0
20181822,917814509544333312,,SNS-1-2018,,0,neutral,surprise,0,1,0,1,0
20181823,917799953174597632,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,0
20181824,917787174707310601,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181825,917774761597587456,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,2
20181826,917769595993382912,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181827,917758273775796226,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181828,917750546836213766,,SNS-1-2018,,1,positive,trust,0,0,1,0,0
20181829,917746079873032192,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,0
20181830,917713368705839104,,SNS-1-2018,,1,negative,anger,0,0,0,1,0
20181831,917707793775374338,,SNS-1-2018,,1,negative,disgust,0,0,1,0,0
20181832,917705227847000064,,SNS-1-2018,,1,positive,trust,0,0,0,1,2
20181833,917696771169619968,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181834,917688877439246336,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181835,917688050104270849,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181836,917687978046230529,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181837,917687535622606848,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181838,917672524347072512,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181839,917666656444469249,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181840,917665353353789441,,SNS-1-2018,,1,neutral,anticipation,0,0,1,0,0
20181841,917664733494472704,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181842,917664419626307584,,SNS-1-2018,,1,positive,trust,0,0,0,1,0
20181843,917664386197712896,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181844,917664063274012672,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181845,917664047058825217,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181846,917433443939700737,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181847,917433437618888704,,SNS-1-2018,,1,neutral,anticipation,0,0,0,1,3
20181848,917433410771193856,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181849,917433364726022144,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181850,917433357029531648,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181851,917433317573775361,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181852,917433302478393344,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181853,917433275785891840,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181854,917433261965631488,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20181855,917433250313883648,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181856,917433236866904065,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181857,917433212200214528,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181858,917433178142494727,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181859,917433126149869569,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181860,917433119367729153,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181861,917433102737211393,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181862,917433041441771520,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181863,917433017060163586,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181864,917432997854564353,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181865,917432950681108480,,SNS-1-2018,,1,positive,joy,0,0,1,0,0
20181866,917432927088148480,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,3
20181867,917432896302059521,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181868,917432861678063616,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181869,917432851431411712,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181870,917432848889602050,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181871,917432807680565249,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181872,917432703674445824,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181873,917432647927902209,,SNS-1-2018,,0,positive,joy,0,0,1,0,0
20181874,917432630940979200,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181875,917432555812605952,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181876,917432458894856194,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181877,917432408596713472,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181878,917432378699763713,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181879,917432351063461891,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181880,917432321397141504,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181881,917432295472103426,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181882,917432259690618882,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181883,917432248064008192,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181884,917432224206770176,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181885,917432147350294529,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181886,917432078882476033,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181887,917432071148179457,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181888,917432058967920640,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181889,917432037480583168,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181890,917432009793949698,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181891,917431910103646209,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181892,917431825382952961,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181893,917431682298507265,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181894,917431622412140545,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181895,917431605244911617,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181896,917431547971751938,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181897,917431538765180929,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181898,917431534709288960,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181899,917431463271952390,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181900,917431379125825536,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181901,917431333265264645,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181902,917431078364868608,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181903,917431064725000192,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181904,917430867705958402,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181905,917430824206848000,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181906,917430805114257408,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181907,917430712218914816,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181908,917430652215218177,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181909,917430629180076034,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181910,917430609512890369,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181911,917430585605414913,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181912,917430568509493248,,SNS-1-2018,,1,neutral,anticipation,0,0,1,0,2
20181913,917430566693359616,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20181914,917430549219815424,,SNS-1-2018,,0,neutral,joy,0,0,1,0,0
20181915,917430525241028608,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181916,917430451047993345,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181917,917430246596644865,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181918,917430171879247872,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181919,917430095844913152,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181920,917429986348421121,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181921,917429979159330816,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181922,917429864596234240,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181923,917429640754495488,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181924,917429594793398278,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181925,917429513071595520,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181926,917429415973457920,,SNS-1-2018,,1,positive,joy,0,1,0,0,2
20181927,917429153514835970,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181928,917429118215606272,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181929,917429057964396544,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181930,917428389459447808,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181931,917427759252758528,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,0
20181932,917427047072444416,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181933,917427034955157505,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181934,917426992336769030,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181935,917426978235604992,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181936,917426891346337792,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181937,917426732185063425,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181938,917425808800649217,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181939,917419541109624833,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181940,917417496109600769,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181941,917413191252094978,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181942,917412216223047680,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181943,917408597759447040,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181944,917408567065538560,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181945,917406518378713089,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181946,917405288222912514,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181947,917404915403718656,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181948,917403500258234369,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181949,917401947908595713,,SNS-1-2018,,0,positive,trust,0,0,1,0,1
20181950,917401776596406272,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181951,917401536803803136,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181952,917401010905255936,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,0
20181953,917400395772817409,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181954,917400007292194816,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181955,917398375544360960,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181956,917398079258746880,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181957,917397593575043072,,SNS-1-2018,,0,positive,surprise,0,0,1,0,2
20181958,917396933601316865,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181959,917395852515266563,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181960,917395304583966721,,SNS-1-2018,,1,positive,trust,0,0,1,0,0
20181961,917392650281586690,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,0
20181962,917391462739906566,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181963,917390077713625089,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181964,917389488829104128,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20181965,917389455786434565,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181966,917377572266303488,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,0
20181967,917376023464988673,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181968,917357241589731328,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,0
20181969,917328997205381121,,SNS-1-2018,,1,neutral,anticipation,0,0,0,0,0
20181970,917307488684429312,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181971,917277806920429568,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20181972,917263535108968448,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181973,917257071484997634,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20181974,917255546687950848,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181975,917254927352725504,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181976,917040764391231488,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181977,917024195690876929,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20181978,917022934820061186,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181979,916977987949645824,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20181980,916960638605328384,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181981,916954736804450305,,SNS-1-2018,,1,neutral,anticipation,0,1,0,0,2
20181982,916954733226708992,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181983,916954677153095681,,SNS-1-2018,,1,neutral,anticipation,0,1,0,0,2
20181984,916951789899010048,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181985,916932101907402752,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20181986,915109561777950720,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181987,914705448871317504,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181988,914445573750706177,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20181989,914257215497867265,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20181990,914221273999396866,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181991,914212538144915456,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181992,914143368103546880,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181993,914106716354236416,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181994,914074341809238016,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181995,914042767382282240,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181996,914042395846758400,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20181997,913776000793825280,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181998,913731803000836096,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20181999,913695305048174592,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182000,913694236930924545,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182001,917663647073230849,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20182002,917663411743412224,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20182003,917662803477057537,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182004,917662645058244608,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182005,917658207929229312,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182006,917658081286344704,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182007,917656585090011136,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182008,917653944654090240,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182009,917653851473436673,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182010,917653527828291584,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182011,917652970333982720,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182012,917652763139551237,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20182013,917650590704066560,,SNS-1-2018,,1,negative,sadness,0,1,0,1,0
20182014,917646814546980864,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20182015,917645596969832450,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182016,917645474668142592,,SNS-1-2018,,1,negative,disgust,0,0,0,1,2
20182017,917641620337590273,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182018,917641300161253376,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182019,917640997907107841,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182020,917640716481978368,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182021,917637338573963265,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,2
20182022,917634263385853953,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20182023,917630797716131840,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182024,917630787012329472,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182025,917629643641024512,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182026,917629584757198848,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182027,917629540981268481,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20182028,917629519263076352,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20182029,917629494294384641,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20182030,917629459687231488,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182031,917623286036664320,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20182032,917619425171394560,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20182033,917617836029370368,,SNS-1-2018,,1,negative,disgust,0,0,0,1,2
20182034,917616288326963200,,SNS-1-2018,,1,negative,anger,0,0,1,0,2
20182035,917615684992954369,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182036,917593044278325250,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182037,917578442245328896,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20182038,917577649719070720,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20182039,917516347722092546,,SNS-1-2018,,1,neutral,surprise,0,1,0,0,0
20182040,917514737390440449,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182041,917514658336202752,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182042,917509041248665600,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20182043,917506966368514049,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182044,917502709430996993,,SNS-1-2018,,1,positive,trust,0,0,1,0,1
20182045,917501983652794369,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20182046,917500633116274693,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20182047,917498592096595968,,SNS-1-2018,,1,positive,anticipation,0,0,0,0,2
20182048,917496603216433153,,SNS-1-2018,,1,negative,disgust,0,0,0,0,2
20182049,917494040559579136,,SNS-1-2018,,1,positive,trust,0,0,0,0,2
20182050,917493633678536704,,SNS-1-2018,,0,positive,joy,0,0,0,0,2
20182051,917493448789372929,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182052,917493112133570560,,SNS-1-2018,,0,positive,trust,0,0,0,0,0
20182053,917491517647974406,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20182054,917483432724312064,,SNS-1-2018,,1,negative,sadness,0,0,1,0,2
20182055,917483180164296706,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20182056,917481362982146048,,SNS-1-2018,,1,negative,disgust,1,0,1,0,2
20182057,917480941538463745,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20182058,917480714853126145,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,2
20182059,917479375532122112,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182060,917479281034498048,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182061,917479102126411777,,SNS-1-2018,,1,negative,surprise,0,0,0,1,0
20182062,917477120212946944,,SNS-1-2018,,1,negative,surprise,0,0,0,1,0
20182063,917476890239164416,,SNS-1-2018,,1,positive,joy,0,0,0,1,0
20182064,917475972533968896,,SNS-1-2018,,0,positive,joy,0,0,1,0,2
20182065,917475325973495809,,SNS-1-2018,,1,negative,sadness,0,0,0,1,0
20182066,917474043036618752,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20182067,917473722608603137,,SNS-1-2018,,1,negative,surprise,0,0,0,1,0
20182068,917473480232394753,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182069,917471868025802752,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182070,917471579700957185,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182071,917471473006252032,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182072,917471385156386816,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182073,917471317837959169,,SNS-1-2018,,0,positive,anticipation,0,0,0,0,0
20182074,917471296396591104,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182075,917471043551363073,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182076,917470418751164416,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182077,917470076210700289,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20182078,917469220161703936,,SNS-1-2018,,1,positive,joy,0,0,0,0,0
20182079,917469089995657217,,SNS-1-2018,,1,positive,trust,0,0,0,0,0
20182080,917468472061423617,,SNS-1-2018,,1,positive,joy,0,0,0,0,2
20182081,917467337787363329,,SNS-1-2018,,1,positive,surprise,0,1,0,0,0
20182082,917467143121395714,,SNS-1-2018,,1,positive,joy,0,0,1,0,0
20182083,917466880486539264,,SNS-1-2018,,0,neutral,anticipation,0,0,0,0,0
20182084,917466718582247424,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
20182085,917466240125464576,,SNS-1-2018,,0,positive,joy,0,0,0,0,0
